,State,StationID,Address,Latitude,Longitude,Month,Ridership,LN(Ridership),LOG +1,Average Rain,Average Temp,EDHLTH_RAC,EDHLTH_WAC,EMP_RAC_SC,EMP_WAC_SC,LEISER_RAC,LEISER_WAC,OTHER_RAC_,OTHER_WAC_,RETAIL_RAC,RETAIL_WAC,Total Pop,Pop Density,Median Income,HH units,Bachelors,Graduate,Alternate Commuters,ALAND,AWATER,Shape_Leng,Shape_Area,GEO.id,GEO.id2,GEO.display-label,geometry
771,OH,2,City Hall,39.963524,-83.002854,Apr,153,5.030437921,1.701605794,3.8,52,564.7825499,1452.571401,2595.334938,164111.364,230.6384298,7149.600305,1623.167761,155006.1962,176.7461969,502.9960107,1001,0.000932049,63472,878,353,158,293,1073978,25439,0.046334929,0.000117791,1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",POINT (-83.002854 39.963524)
772,OH,2,City Hall,39.963524,-83.002854,Aug,222,5.402677382,1.732609035,3.6,72.3,564.7825499,1452.571401,2595.334938,164111.364,230.6384298,7149.600305,1623.167761,155006.1962,176.7461969,502.9960107,1001,0.000932049,63472,878,353,158,293,1073978,25439,0.046334929,0.000117791,1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",POINT (-83.002854 39.963524)
773,OH,2,City Hall,39.963524,-83.002854,Dec,51,3.931825633,1.59459425,2.7,32.5,564.7825499,1452.571401,2595.334938,164111.364,230.6384298,7149.600305,1623.167761,155006.1962,176.7461969,502.9960107,1001,0.000932049,63472,878,353,158,293,1073978,25439,0.046334929,0.000117791,1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",POINT (-83.002854 39.963524)
774,OH,2,City Hall,39.963524,-83.002854,Feb,56,4.025351691,1.60480383,2.1,30.9,564.7825499,1452.571401,2595.334938,164111.364,230.6384298,7149.600305,1623.167761,155006.1962,176.7461969,502.9960107,1001,0.000932049,63472,878,353,158,293,1073978,25439,0.046334929,0.000117791,1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",POINT (-83.002854 39.963524)
775,OH,2,City Hall,39.963524,-83.002854,Jan,28,3.33220451,1.522731648,2.8,27.3,564.7825499,1452.571401,2595.334938,164111.364,230.6384298,7149.600305,1623.167761,155006.1962,176.7461969,502.9960107,1001,0.000932049,63472,878,353,158,293,1073978,25439,0.046334929,0.000117791,1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",POINT (-83.002854 39.963524)
776,OH,2,City Hall,39.963524,-83.002854,Jul,208,5.33753808,1.727340986,3.9,74.3,564.7825499,1452.571401,2595.334938,164111.364,230.6384298,7149.600305,1623.167761,155006.1962,176.7461969,502.9960107,1001,0.000932049,63472,878,353,158,293,1073978,25439,0.046334929,0.000117791,1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",POINT (-83.002854 39.963524)
777,OH,2,City Hall,39.963524,-83.002854,Jun,254,5.537334267,1.743300741,3.9,70.7,564.7825499,1452.571401,2595.334938,164111.364,230.6384298,7149.600305,1623.167761,155006.1962,176.7461969,502.9960107,1001,0.000932049,63472,878,353,158,293,1073978,25439,0.046334929,0.000117791,1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",POINT (-83.002854 39.963524)
778,OH,2,City Hall,39.963524,-83.002854,Mar,65,4.17438727,1.620592737,3.4,41.9,564.7825499,1452.571401,2595.334938,164111.364,230.6384298,7149.600305,1623.167761,155006.1962,176.7461969,502.9960107,1001,0.000932049,63472,878,353,158,293,1073978,25439,0.046334929,0.000117791,1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",POINT (-83.002854 39.963524)
779,OH,2,City Hall,39.963524,-83.002854,May,207,5.332718793,1.726948683,4.1,62.1,564.7825499,1452.571401,2595.334938,164111.364,230.6384298,7149.600305,1623.167761,155006.1962,176.7461969,502.9960107,1001,0.000932049,63472,878,353,158,293,1073978,25439,0.046334929,0.000117791,1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",POINT (-83.002854 39.963524)
780,OH,2,City Hall,39.963524,-83.002854,Nov,75,4.317488114,1.635231151,2.8,43.7,564.7825499,1452.571401,2595.334938,164111.364,230.6384298,7149.600305,1623.167761,155006.1962,176.7461969,502.9960107,1001,0.000932049,63472,878,353,158,293,1073978,25439,0.046334929,0.000117791,1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",POINT (-83.002854 39.963524)
781,OH,2,City Hall,39.963524,-83.002854,Oct,132,4.882801923,1.688669107,2.2,54.7,564.7825499,1452.571401,2595.334938,164111.364,230.6384298,7149.600305,1623.167761,155006.1962,176.7461969,502.9960107,1001,0.000932049,63472,878,353,158,293,1073978,25439,0.046334929,0.000117791,1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",POINT (-83.002854 39.963524)
782,OH,2,City Hall,39.963524,-83.002854,Sep,199,5.293304825,1.723726904,2.7,66.2,564.7825499,1452.571401,2595.334938,164111.364,230.6384298,7149.600305,1623.167761,155006.1962,176.7461969,502.9960107,1001,0.000932049,63472,878,353,158,293,1073978,25439,0.046334929,0.000117791,1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",POINT (-83.002854 39.963524)
783,OH,25,Cleveland Ave & Mt Vernon Ave,39.969188,-82.990716,Apr,40,3.688879454,1.566894463,3.8,52,337.4342976,16113.09907,1285.733845,19550.62227,92.86319877,1300.897596,759.4115222,1968.014902,96.0248261,168.6107052,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.99071600000001 39.969188)
784,OH,25,Cleveland Ave & Mt Vernon Ave,39.969188,-82.990716,Aug,50,3.912023005,1.5924014,3.6,72.3,337.4342976,16113.09907,1285.733845,19550.62227,92.86319877,1300.897596,759.4115222,1968.014902,96.0248261,168.6107052,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.99071600000001 39.969188)
785,OH,25,Cleveland Ave & Mt Vernon Ave,39.969188,-82.990716,Dec,12,2.48490665,1.395310078,2.7,32.5,337.4342976,16113.09907,1285.733845,19550.62227,92.86319877,1300.897596,759.4115222,1968.014902,96.0248261,168.6107052,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.99071600000001 39.969188)
786,OH,25,Cleveland Ave & Mt Vernon Ave,39.969188,-82.990716,Feb,30,3.401197382,1.531631836,2.1,30.9,337.4342976,16113.09907,1285.733845,19550.62227,92.86319877,1300.897596,759.4115222,1968.014902,96.0248261,168.6107052,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.99071600000001 39.969188)
787,OH,25,Cleveland Ave & Mt Vernon Ave,39.969188,-82.990716,Jan,18,2.890371758,1.460953705,2.8,27.3,337.4342976,16113.09907,1285.733845,19550.62227,92.86319877,1300.897596,759.4115222,1968.014902,96.0248261,168.6107052,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.99071600000001 39.969188)
788,OH,25,Cleveland Ave & Mt Vernon Ave,39.969188,-82.990716,Jul,59,4.077537444,1.610397958,3.9,74.3,337.4342976,16113.09907,1285.733845,19550.62227,92.86319877,1300.897596,759.4115222,1968.014902,96.0248261,168.6107052,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.99071600000001 39.969188)
789,OH,25,Cleveland Ave & Mt Vernon Ave,39.969188,-82.990716,Jun,59,4.077537444,1.610397958,3.9,70.7,337.4342976,16113.09907,1285.733845,19550.62227,92.86319877,1300.897596,759.4115222,1968.014902,96.0248261,168.6107052,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.99071600000001 39.969188)
790,OH,25,Cleveland Ave & Mt Vernon Ave,39.969188,-82.990716,Mar,35,3.555348061,1.550882124,3.4,41.9,337.4342976,16113.09907,1285.733845,19550.62227,92.86319877,1300.897596,759.4115222,1968.014902,96.0248261,168.6107052,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.99071600000001 39.969188)
791,OH,25,Cleveland Ave & Mt Vernon Ave,39.969188,-82.990716,May,48,3.871201011,1.587845723,4.1,62.1,337.4342976,16113.09907,1285.733845,19550.62227,92.86319877,1300.897596,759.4115222,1968.014902,96.0248261,168.6107052,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.99071600000001 39.969188)
792,OH,25,Cleveland Ave & Mt Vernon Ave,39.969188,-82.990716,Nov,35,3.555348061,1.550882124,2.8,43.7,337.4342976,16113.09907,1285.733845,19550.62227,92.86319877,1300.897596,759.4115222,1968.014902,96.0248261,168.6107052,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.99071600000001 39.969188)
793,OH,25,Cleveland Ave & Mt Vernon Ave,39.969188,-82.990716,Oct,63,4.143134726,1.617329056,2.2,54.7,337.4342976,16113.09907,1285.733845,19550.62227,92.86319877,1300.897596,759.4115222,1968.014902,96.0248261,168.6107052,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.99071600000001 39.969188)
794,OH,25,Cleveland Ave & Mt Vernon Ave,39.969188,-82.990716,Sep,51,3.931825633,1.59459425,2.7,66.2,337.4342976,16113.09907,1285.733845,19550.62227,92.86319877,1300.897596,759.4115222,1968.014902,96.0248261,168.6107052,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.99071600000001 39.969188)
795,OH,26,Columbus College of Art & Design,39.965128,-82.990471,Apr,44,3.784189634,1.577972892,3.8,52,1571.480726,8195.680842,6919.90504,37516.08868,673.3341156,2300.888355,4090.923595,26512.95238,584.1666027,506.5671057,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.990471 39.965128)
796,OH,26,Columbus College of Art & Design,39.965128,-82.990471,Aug,60,4.094344562,1.612184388,3.6,72.3,1571.480726,8195.680842,6919.90504,37516.08868,673.3341156,2300.888355,4090.923595,26512.95238,584.1666027,506.5671057,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.990471 39.965128)
797,OH,26,Columbus College of Art & Design,39.965128,-82.990471,Dec,25,3.218875825,1.507704223,2.7,32.5,1571.480726,8195.680842,6919.90504,37516.08868,673.3341156,2300.888355,4090.923595,26512.95238,584.1666027,506.5671057,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.990471 39.965128)
798,OH,26,Columbus College of Art & Design,39.965128,-82.990471,Feb,21,3.044522438,1.483519179,2.1,30.9,1571.480726,8195.680842,6919.90504,37516.08868,673.3341156,2300.888355,4090.923595,26512.95238,584.1666027,506.5671057,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.990471 39.965128)
799,OH,26,Columbus College of Art & Design,39.965128,-82.990471,Jan,16,2.772588722,1.442885452,2.8,27.3,1571.480726,8195.680842,6919.90504,37516.08868,673.3341156,2300.888355,4090.923595,26512.95238,584.1666027,506.5671057,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.990471 39.965128)
800,OH,26,Columbus College of Art & Design,39.965128,-82.990471,Jul,87,4.465908119,1.649909784,3.9,74.3,1571.480726,8195.680842,6919.90504,37516.08868,673.3341156,2300.888355,4090.923595,26512.95238,584.1666027,506.5671057,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.990471 39.965128)
801,OH,26,Columbus College of Art & Design,39.965128,-82.990471,Jun,58,4.060443011,1.608573419,3.9,70.7,1571.480726,8195.680842,6919.90504,37516.08868,673.3341156,2300.888355,4090.923595,26512.95238,584.1666027,506.5671057,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.990471 39.965128)
802,OH,26,Columbus College of Art & Design,39.965128,-82.990471,Mar,10,2.302585093,1.362215689,3.4,41.9,1571.480726,8195.680842,6919.90504,37516.08868,673.3341156,2300.888355,4090.923595,26512.95238,584.1666027,506.5671057,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.990471 39.965128)
803,OH,26,Columbus College of Art & Design,39.965128,-82.990471,May,39,3.663561646,1.563903504,4.1,62.1,1571.480726,8195.680842,6919.90504,37516.08868,673.3341156,2300.888355,4090.923595,26512.95238,584.1666027,506.5671057,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.990471 39.965128)
804,OH,26,Columbus College of Art & Design,39.965128,-82.990471,Nov,44,3.784189634,1.577972892,2.8,43.7,1571.480726,8195.680842,6919.90504,37516.08868,673.3341156,2300.888355,4090.923595,26512.95238,584.1666027,506.5671057,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.990471 39.965128)
805,OH,26,Columbus College of Art & Design,39.965128,-82.990471,Oct,91,4.510859507,1.654259301,2.2,54.7,1571.480726,8195.680842,6919.90504,37516.08868,673.3341156,2300.888355,4090.923595,26512.95238,584.1666027,506.5671057,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.990471 39.965128)
806,OH,26,Columbus College of Art & Design,39.965128,-82.990471,Sep,65,4.17438727,1.620592737,2.7,66.2,1571.480726,8195.680842,6919.90504,37516.08868,673.3341156,2300.888355,4090.923595,26512.95238,584.1666027,506.5671057,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.990471 39.965128)
807,OH,9,Columbus Commons - Rich St,39.957591,-82.998002,Apr,115,4.744932128,1.676230005,3.8,52,473.5769788,4478.318877,2363.410786,72947.13033,308.889662,9230.752551,1379.653547,58154.51736,201.2905983,1083.541536,2096,0.001593404,41349,1834,554,181,492,1315423,109681,0.061373446,0.000151524,1500000US390490040001,3.90E+11,"Block Group 1, Census Tract 40, Franklin County, Ohio",POINT (-82.998002 39.957591)
808,OH,9,Columbus Commons - Rich St,39.957591,-82.998002,Aug,152,5.023880521,1.701039302,3.6,72.3,473.5769788,4478.318877,2363.410786,72947.13033,308.889662,9230.752551,1379.653547,58154.51736,201.2905983,1083.541536,2096,0.001593404,41349,1834,554,181,492,1315423,109681,0.061373446,0.000151524,1500000US390490040001,3.90E+11,"Block Group 1, Census Tract 40, Franklin County, Ohio",POINT (-82.998002 39.957591)
809,OH,9,Columbus Commons - Rich St,39.957591,-82.998002,Dec,30,3.401197382,1.531631836,2.7,32.5,473.5769788,4478.318877,2363.410786,72947.13033,308.889662,9230.752551,1379.653547,58154.51736,201.2905983,1083.541536,2096,0.001593404,41349,1834,554,181,492,1315423,109681,0.061373446,0.000151524,1500000US390490040001,3.90E+11,"Block Group 1, Census Tract 40, Franklin County, Ohio",POINT (-82.998002 39.957591)
810,OH,9,Columbus Commons - Rich St,39.957591,-82.998002,Feb,73,4.290459441,1.632503801,2.1,30.9,473.5769788,4478.318877,2363.410786,72947.13033,308.889662,9230.752551,1379.653547,58154.51736,201.2905983,1083.541536,2096,0.001593404,41349,1834,554,181,492,1315423,109681,0.061373446,0.000151524,1500000US390490040001,3.90E+11,"Block Group 1, Census Tract 40, Franklin County, Ohio",POINT (-82.998002 39.957591)
811,OH,9,Columbus Commons - Rich St,39.957591,-82.998002,Jan,27,3.295836866,1.517965707,2.8,27.3,473.5769788,4478.318877,2363.410786,72947.13033,308.889662,9230.752551,1379.653547,58154.51736,201.2905983,1083.541536,2096,0.001593404,41349,1834,554,181,492,1315423,109681,0.061373446,0.000151524,1500000US390490040001,3.90E+11,"Block Group 1, Census Tract 40, Franklin County, Ohio",POINT (-82.998002 39.957591)
812,OH,9,Columbus Commons - Rich St,39.957591,-82.998002,Jul,202,5.308267697,1.724952816,3.9,74.3,473.5769788,4478.318877,2363.410786,72947.13033,308.889662,9230.752551,1379.653547,58154.51736,201.2905983,1083.541536,2096,0.001593404,41349,1834,554,181,492,1315423,109681,0.061373446,0.000151524,1500000US390490040001,3.90E+11,"Block Group 1, Census Tract 40, Franklin County, Ohio",POINT (-82.998002 39.957591)
813,OH,9,Columbus Commons - Rich St,39.957591,-82.998002,Jun,171,5.141663557,1.711103655,3.9,70.7,473.5769788,4478.318877,2363.410786,72947.13033,308.889662,9230.752551,1379.653547,58154.51736,201.2905983,1083.541536,2096,0.001593404,41349,1834,554,181,492,1315423,109681,0.061373446,0.000151524,1500000US390490040001,3.90E+11,"Block Group 1, Census Tract 40, Franklin County, Ohio",POINT (-82.998002 39.957591)
814,OH,9,Columbus Commons - Rich St,39.957591,-82.998002,Mar,60,4.094344562,1.612184388,3.4,41.9,473.5769788,4478.318877,2363.410786,72947.13033,308.889662,9230.752551,1379.653547,58154.51736,201.2905983,1083.541536,2096,0.001593404,41349,1834,554,181,492,1315423,109681,0.061373446,0.000151524,1500000US390490040001,3.90E+11,"Block Group 1, Census Tract 40, Franklin County, Ohio",POINT (-82.998002 39.957591)
815,OH,9,Columbus Commons - Rich St,39.957591,-82.998002,May,145,4.976733742,1.696944406,4.1,62.1,473.5769788,4478.318877,2363.410786,72947.13033,308.889662,9230.752551,1379.653547,58154.51736,201.2905983,1083.541536,2096,0.001593404,41349,1834,554,181,492,1315423,109681,0.061373446,0.000151524,1500000US390490040001,3.90E+11,"Block Group 1, Census Tract 40, Franklin County, Ohio",POINT (-82.998002 39.957591)
816,OH,9,Columbus Commons - Rich St,39.957591,-82.998002,Nov,60,4.094344562,1.612184388,2.8,43.7,473.5769788,4478.318877,2363.410786,72947.13033,308.889662,9230.752551,1379.653547,58154.51736,201.2905983,1083.541536,2096,0.001593404,41349,1834,554,181,492,1315423,109681,0.061373446,0.000151524,1500000US390490040001,3.90E+11,"Block Group 1, Census Tract 40, Franklin County, Ohio",POINT (-82.998002 39.957591)
817,OH,9,Columbus Commons - Rich St,39.957591,-82.998002,Oct,114,4.736198448,1.675429891,2.2,54.7,473.5769788,4478.318877,2363.410786,72947.13033,308.889662,9230.752551,1379.653547,58154.51736,201.2905983,1083.541536,2096,0.001593404,41349,1834,554,181,492,1315423,109681,0.061373446,0.000151524,1500000US390490040001,3.90E+11,"Block Group 1, Census Tract 40, Franklin County, Ohio",POINT (-82.998002 39.957591)
818,OH,9,Columbus Commons - Rich St,39.957591,-82.998002,Sep,139,4.934473933,1.693240859,2.7,66.2,473.5769788,4478.318877,2363.410786,72947.13033,308.889662,9230.752551,1379.653547,58154.51736,201.2905983,1083.541536,2096,0.001593404,41349,1834,554,181,492,1315423,109681,0.061373446,0.000151524,1500000US390490040001,3.90E+11,"Block Group 1, Census Tract 40, Franklin County, Ohio",POINT (-82.998002 39.957591)
819,OH,27,Columbus Museum of Art,39.963795,-82.988346,Apr,33,3.496507561,1.543634472,3.8,52,1412.780711,6956.217219,5720.151011,29443.69782,544.1372355,2252.754986,3306.43384,20049.01846,456.7992242,185.7071535,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.98834600000001 39.963795)
820,OH,27,Columbus Museum of Art,39.963795,-82.988346,Aug,53,3.970291914,1.598822439,3.6,72.3,1412.780711,6956.217219,5720.151011,29443.69782,544.1372355,2252.754986,3306.43384,20049.01846,456.7992242,185.7071535,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.98834600000001 39.963795)
821,OH,27,Columbus Museum of Art,39.963795,-82.988346,Dec,7,1.945910149,1.289122783,2.7,32.5,1412.780711,6956.217219,5720.151011,29443.69782,544.1372355,2252.754986,3306.43384,20049.01846,456.7992242,185.7071535,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.98834600000001 39.963795)
822,OH,27,Columbus Museum of Art,39.963795,-82.988346,Feb,11,2.397895273,1.379830212,2.1,30.9,1412.780711,6956.217219,5720.151011,29443.69782,544.1372355,2252.754986,3306.43384,20049.01846,456.7992242,185.7071535,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.98834600000001 39.963795)
823,OH,27,Columbus Museum of Art,39.963795,-82.988346,Jul,50,3.912023005,1.5924014,3.9,74.3,1412.780711,6956.217219,5720.151011,29443.69782,544.1372355,2252.754986,3306.43384,20049.01846,456.7992242,185.7071535,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.98834600000001 39.963795)
824,OH,27,Columbus Museum of Art,39.963795,-82.988346,Jun,29,3.36729583,1.527281273,3.9,70.7,1412.780711,6956.217219,5720.151011,29443.69782,544.1372355,2252.754986,3306.43384,20049.01846,456.7992242,185.7071535,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.98834600000001 39.963795)
825,OH,27,Columbus Museum of Art,39.963795,-82.988346,Mar,12,2.48490665,1.395310078,3.4,41.9,1412.780711,6956.217219,5720.151011,29443.69782,544.1372355,2252.754986,3306.43384,20049.01846,456.7992242,185.7071535,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.98834600000001 39.963795)
826,OH,27,Columbus Museum of Art,39.963795,-82.988346,May,22,3.091042453,1.49010497,4.1,62.1,1412.780711,6956.217219,5720.151011,29443.69782,544.1372355,2252.754986,3306.43384,20049.01846,456.7992242,185.7071535,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.98834600000001 39.963795)
827,OH,27,Columbus Museum of Art,39.963795,-82.988346,Nov,13,2.564949357,1.409078795,2.8,43.7,1412.780711,6956.217219,5720.151011,29443.69782,544.1372355,2252.754986,3306.43384,20049.01846,456.7992242,185.7071535,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.98834600000001 39.963795)
828,OH,27,Columbus Museum of Art,39.963795,-82.988346,Oct,34,3.526360525,1.547326711,2.2,54.7,1412.780711,6956.217219,5720.151011,29443.69782,544.1372355,2252.754986,3306.43384,20049.01846,456.7992242,185.7071535,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.98834600000001 39.963795)
829,OH,27,Columbus Museum of Art,39.963795,-82.988346,Sep,25,3.218875825,1.507704223,2.7,66.2,1412.780711,6956.217219,5720.151011,29443.69782,544.1372355,2252.754986,3306.43384,20049.01846,456.7992242,185.7071535,1204,0.001315426,,530,144,24,171,915293,0,0.046582955,9.19E-05,1500000US390490030003,3.90E+11,"Block Group 3, Census Tract 30, Franklin County, Ohio",POINT (-82.98834600000001 39.963795)
830,OH,12,Convention Center,39.970512,-83.002354,Apr,126,4.836281907,1.684511608,3.8,52,226.9381154,223.9015031,1108.658748,137440.1236,124.5532614,17374.69343,667.4724358,118568.6338,89.69493549,1272.89488,1001,0.000932049,63472,878,353,158,293,1073978,25439,0.046334929,0.000117791,1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",POINT (-83.002354 39.970512)
831,OH,12,Convention Center,39.970512,-83.002354,Aug,141,4.94875989,1.694496383,3.6,72.3,226.9381154,223.9015031,1108.658748,137440.1236,124.5532614,17374.69343,667.4724358,118568.6338,89.69493549,1272.89488,1001,0.000932049,63472,878,353,158,293,1073978,25439,0.046334929,0.000117791,1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",POINT (-83.002354 39.970512)
832,OH,12,Convention Center,39.970512,-83.002354,Dec,18,2.890371758,1.460953705,2.7,32.5,226.9381154,223.9015031,1108.658748,137440.1236,124.5532614,17374.69343,667.4724358,118568.6338,89.69493549,1272.89488,1001,0.000932049,63472,878,353,158,293,1073978,25439,0.046334929,0.000117791,1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",POINT (-83.002354 39.970512)
833,OH,12,Convention Center,39.970512,-83.002354,Feb,70,4.248495242,1.628235136,2.1,30.9,226.9381154,223.9015031,1108.658748,137440.1236,124.5532614,17374.69343,667.4724358,118568.6338,89.69493549,1272.89488,1001,0.000932049,63472,878,353,158,293,1073978,25439,0.046334929,0.000117791,1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",POINT (-83.002354 39.970512)
834,OH,12,Convention Center,39.970512,-83.002354,Jan,62,4.127134385,1.61564861,2.8,27.3,226.9381154,223.9015031,1108.658748,137440.1236,124.5532614,17374.69343,667.4724358,118568.6338,89.69493549,1272.89488,1001,0.000932049,63472,878,353,158,293,1073978,25439,0.046334929,0.000117791,1500000US390490030002,3.90E+11,"Block Group 2, Census Tract 30, Franklin County, Ohio",POINT (-83.002354 39.970512)
