,GEO.id,HD01_VD01_x,HD01_VD01_y,HD01_VD01,HD01_VD22,HD01_VD23,GEO.id2,GEO.display-label,Alternate Commuters
741,1500000US390490077221,496,41016,263,61,0,3.90E+11,"Block Group 1, Census Tract 77.22, Franklin County, Ohio",1
742,1500000US390490077222,1320,19712,729,60,29,3.90E+11,"Block Group 2, Census Tract 77.22, Franklin County, Ohio",65
743,1500000US390490077223,1472,36204,742,74,55,3.90E+11,"Block Group 3, Census Tract 77.22, Franklin County, Ohio",128
744,1500000US390490077301,1953,36946,763,242,79,3.90E+11,"Block Group 1, Census Tract 77.30, Franklin County, Ohio",71
745,1500000US390490077302,1191,48611,593,187,83,3.90E+11,"Block Group 2, Census Tract 77.30, Franklin County, Ohio",93
746,1500000US390490077401,1735,35846,950,220,61,3.90E+11,"Block Group 1, Census Tract 77.40, Franklin County, Ohio",64
747,1500000US390490078111,753,81181,318,213,64,3.90E+11,"Block Group 1, Census Tract 78.11, Franklin County, Ohio",2
748,1500000US390490078112,707,53194,409,207,146,3.90E+11,"Block Group 2, Census Tract 78.11, Franklin County, Ohio",21
749,1500000US390490078113,1181,72222,609,311,173,3.90E+11,"Block Group 3, Census Tract 78.11, Franklin County, Ohio",9
750,1500000US390490078114,971,32180,531,368,61,3.90E+11,"Block Group 4, Census Tract 78.11, Franklin County, Ohio",87
751,1500000US390490078121,1013,37333,510,247,44,3.90E+11,"Block Group 1, Census Tract 78.12, Franklin County, Ohio",8
752,1500000US390490078122,778,69583,403,261,84,3.90E+11,"Block Group 2, Census Tract 78.12, Franklin County, Ohio",0
753,1500000US390490078123,1661,44973,817,307,93,3.90E+11,"Block Group 3, Census Tract 78.12, Franklin County, Ohio",50
754,1500000US390490078124,849,118750,299,179,113,3.90E+11,"Block Group 4, Census Tract 78.12, Franklin County, Ohio",0
755,1500000US390490078201,408,,324,41,87,3.90E+11,"Block Group 1, Census Tract 78.20, Franklin County, Ohio",94
756,1500000US390490078202,1180,24421,695,220,165,3.90E+11,"Block Group 2, Census Tract 78.20, Franklin County, Ohio",59
757,1500000US390490078203,1085,26995,560,224,136,3.90E+11,"Block Group 3, Census Tract 78.20, Franklin County, Ohio",142
758,1500000US390490078204,903,24868,465,101,178,3.90E+11,"Block Group 4, Census Tract 78.20, Franklin County, Ohio",203
759,1500000US390490078301,565,47632,272,165,58,3.90E+11,"Block Group 1, Census Tract 78.30, Franklin County, Ohio",0
760,1500000US390490078302,733,33266,579,143,188,3.90E+11,"Block Group 2, Census Tract 78.30, Franklin County, Ohio",99
761,1500000US390490078303,1229,34508,1081,366,183,3.90E+11,"Block Group 3, Census Tract 78.30, Franklin County, Ohio",114
762,1500000US390490079211,1292,70678,516,140,84,3.90E+11,"Block Group 1, Census Tract 79.21, Franklin County, Ohio",28
763,1500000US390490079212,4203,116392,1345,957,401,3.90E+11,"Block Group 2, Census Tract 79.21, Franklin County, Ohio",0
764,1500000US390490079213,3819,76065,1227,626,274,3.90E+11,"Block Group 3, Census Tract 79.21, Franklin County, Ohio",46
765,1500000US390490079221,1674,153264,507,346,159,3.90E+11,"Block Group 1, Census Tract 79.22, Franklin County, Ohio",32
766,1500000US390490079222,2955,77222,1442,823,275,3.90E+11,"Block Group 2, Census Tract 79.22, Franklin County, Ohio",48
767,1500000US390490079311,2401,74297,915,422,175,3.90E+11,"Block Group 1, Census Tract 79.31, Franklin County, Ohio",25
768,1500000US390490079312,2193,44556,870,220,70,3.90E+11,"Block Group 2, Census Tract 79.31, Franklin County, Ohio",52
769,1500000US390490079331,1050,64063,384,137,37,3.90E+11,"Block Group 1, Census Tract 79.33, Franklin County, Ohio",0
770,1500000US390490079332,2971,79767,1041,620,183,3.90E+11,"Block Group 2, Census Tract 79.33, Franklin County, Ohio",0
771,1500000US390490079333,1701,70799,551,225,66,3.90E+11,"Block Group 3, Census Tract 79.33, Franklin County, Ohio",30
772,1500000US390490079334,2582,71597,1062,481,105,3.90E+11,"Block Group 4, Census Tract 79.33, Franklin County, Ohio",37
773,1500000US390490079411,2832,61250,1256,520,252,3.90E+11,"Block Group 1, Census Tract 79.41, Franklin County, Ohio",12
774,1500000US390490079511,3633,65350,1697,1001,385,3.90E+11,"Block Group 1, Census Tract 79.51, Franklin County, Ohio",0
775,1500000US390490079512,3163,101375,931,900,326,3.90E+11,"Block Group 2, Census Tract 79.51, Franklin County, Ohio",0
776,1500000US390490079513,2148,135250,681,572,207,3.90E+11,"Block Group 3, Census Tract 79.51, Franklin County, Ohio",0
777,1500000US390490079514,849,124141,390,269,132,3.90E+11,"Block Group 4, Census Tract 79.51, Franklin County, Ohio",0
778,1500000US390490079521,1219,71150,531,358,159,3.90E+11,"Block Group 1, Census Tract 79.52, Franklin County, Ohio",17
779,1500000US390490079522,809,107188,401,202,111,3.90E+11,"Block Group 2, Census Tract 79.52, Franklin County, Ohio",0
780,1500000US390490079523,1881,49837,1139,461,197,3.90E+11,"Block Group 3, Census Tract 79.52, Franklin County, Ohio",10
781,1500000US390490079524,2266,97938,999,551,331,3.90E+11,"Block Group 4, Census Tract 79.52, Franklin County, Ohio",36
782,1500000US390490079525,1198,131417,469,362,184,3.90E+11,"Block Group 5, Census Tract 79.52, Franklin County, Ohio",20
783,1500000US390490079531,1008,84408,327,195,64,3.90E+11,"Block Group 1, Census Tract 79.53, Franklin County, Ohio",13
784,1500000US390490079532,1108,50931,622,223,91,3.90E+11,"Block Group 2, Census Tract 79.53, Franklin County, Ohio",0
785,1500000US390490079533,2459,71737,918,514,251,3.90E+11,"Block Group 3, Census Tract 79.53, Franklin County, Ohio",104
786,1500000US390490079534,544,116786,190,47,31,3.90E+11,"Block Group 4, Census Tract 79.53, Franklin County, Ohio",0
787,1500000US390490079535,1522,72931,785,430,68,3.90E+11,"Block Group 5, Census Tract 79.53, Franklin County, Ohio",0
788,1500000US390490079541,2454,62961,1087,459,201,3.90E+11,"Block Group 1, Census Tract 79.54, Franklin County, Ohio",0
789,1500000US390490079542,2087,63722,672,258,107,3.90E+11,"Block Group 2, Census Tract 79.54, Franklin County, Ohio",0
790,1500000US390490079543,2997,31325,1372,481,65,3.90E+11,"Block Group 3, Census Tract 79.54, Franklin County, Ohio",84
791,1500000US390490079544,810,98250,395,232,68,3.90E+11,"Block Group 4, Census Tract 79.54, Franklin County, Ohio",0
792,1500000US390490080001,3703,88696,1200,612,192,3.90E+11,"Block Group 1, Census Tract 80, Franklin County, Ohio",14
793,1500000US390490080002,926,90938,356,168,71,3.90E+11,"Block Group 2, Census Tract 80, Franklin County, Ohio",0
794,1500000US390490080003,798,135368,280,145,101,3.90E+11,"Block Group 3, Census Tract 80, Franklin County, Ohio",0
795,1500000US390490081101,1256,50772,555,71,21,3.90E+11,"Block Group 1, Census Tract 81.10, Franklin County, Ohio",54
796,1500000US390490081102,767,20139,411,59,0,3.90E+11,"Block Group 2, Census Tract 81.10, Franklin County, Ohio",7
797,1500000US390490081103,788,59375,316,8,35,3.90E+11,"Block Group 3, Census Tract 81.10, Franklin County, Ohio",0
798,1500000US390490081104,604,39360,368,135,0,3.90E+11,"Block Group 4, Census Tract 81.10, Franklin County, Ohio",9
799,1500000US390490081105,705,21771,359,38,8,3.90E+11,"Block Group 5, Census Tract 81.10, Franklin County, Ohio",4
800,1500000US390490081201,1161,30094,627,0,12,3.90E+11,"Block Group 1, Census Tract 81.20, Franklin County, Ohio",79
801,1500000US390490081202,1409,40536,520,78,17,3.90E+11,"Block Group 2, Census Tract 81.20, Franklin County, Ohio",6
802,1500000US390490081203,1145,40708,439,45,7,3.90E+11,"Block Group 3, Census Tract 81.20, Franklin County, Ohio",22
803,1500000US390490081321,1504,49063,598,163,0,3.90E+11,"Block Group 1, Census Tract 81.32, Franklin County, Ohio",0
804,1500000US390490081322,3091,45283,1189,340,52,3.90E+11,"Block Group 2, Census Tract 81.32, Franklin County, Ohio",53
805,1500000US390490081323,1305,71715,443,217,8,3.90E+11,"Block Group 3, Census Tract 81.32, Franklin County, Ohio",0
806,1500000US390490081324,1465,31194,626,23,14,3.90E+11,"Block Group 4, Census Tract 81.32, Franklin County, Ohio",0
807,1500000US390490081411,3991,66708,1396,729,199,3.90E+11,"Block Group 1, Census Tract 81.41, Franklin County, Ohio",106
808,1500000US390490081412,3307,69288,1140,586,68,3.90E+11,"Block Group 2, Census Tract 81.41, Franklin County, Ohio",19
809,1500000US390490081413,1453,39481,581,82,0,3.90E+11,"Block Group 3, Census Tract 81.41, Franklin County, Ohio",0
810,1500000US390490081421,3537,44179,1817,595,192,3.90E+11,"Block Group 1, Census Tract 81.42, Franklin County, Ohio",12
811,1500000US390490081422,967,85375,396,251,39,3.90E+11,"Block Group 2, Census Tract 81.42, Franklin County, Ohio",1
812,1500000US390490081423,2589,57799,1125,564,164,3.90E+11,"Block Group 3, Census Tract 81.42, Franklin County, Ohio",45
813,1500000US390490081611,3691,39873,1316,280,32,3.90E+11,"Block Group 1, Census Tract 81.61, Franklin County, Ohio",0
814,1500000US390490081612,374,51842,186,51,26,3.90E+11,"Block Group 2, Census Tract 81.61, Franklin County, Ohio",0
815,1500000US390490081613,3716,55850,1544,432,170,3.90E+11,"Block Group 3, Census Tract 81.61, Franklin County, Ohio",0
816,1500000US390490081621,972,63333,507,95,45,3.90E+11,"Block Group 1, Census Tract 81.62, Franklin County, Ohio",0
817,1500000US390490081622,2474,63727,998,291,147,3.90E+11,"Block Group 2, Census Tract 81.62, Franklin County, Ohio",0
818,1500000US390490081623,1750,21743,811,103,25,3.90E+11,"Block Group 3, Census Tract 81.62, Franklin County, Ohio",46
819,1500000US390490081624,1315,38529,346,91,29,3.90E+11,"Block Group 4, Census Tract 81.62, Franklin County, Ohio",0
820,1500000US390490081625,2493,62792,1035,233,29,3.90E+11,"Block Group 5, Census Tract 81.62, Franklin County, Ohio",0
821,1500000US390490081631,1980,29762,849,17,48,3.90E+11,"Block Group 1, Census Tract 81.63, Franklin County, Ohio",0
822,1500000US390490081632,1675,27074,721,155,61,3.90E+11,"Block Group 2, Census Tract 81.63, Franklin County, Ohio",50
823,1500000US390490081641,2408,25234,923,72,28,3.90E+11,"Block Group 1, Census Tract 81.64, Franklin County, Ohio",25
824,1500000US390490081642,1902,47188,793,169,0,3.90E+11,"Block Group 2, Census Tract 81.64, Franklin County, Ohio",0
825,1500000US390490082101,698,30091,373,36,20,3.90E+11,"Block Group 1, Census Tract 82.10, Franklin County, Ohio",20
826,1500000US390490082102,1514,18897,692,49,9,3.90E+11,"Block Group 2, Census Tract 82.10, Franklin County, Ohio",11
827,1500000US390490082301,733,27031,425,19,0,3.90E+11,"Block Group 1, Census Tract 82.30, Franklin County, Ohio",55
828,1500000US390490082302,1206,37283,773,14,18,3.90E+11,"Block Group 2, Census Tract 82.30, Franklin County, Ohio",55
829,1500000US390490082411,1192,28438,805,127,32,3.90E+11,"Block Group 1, Census Tract 82.41, Franklin County, Ohio",0
830,1500000US390490082412,964,39000,404,33,4,3.90E+11,"Block Group 2, Census Tract 82.41, Franklin County, Ohio",4
831,1500000US390490082421,1287,81667,700,321,65,3.90E+11,"Block Group 1, Census Tract 82.42, Franklin County, Ohio",16
832,1500000US390490082422,1693,81779,791,353,181,3.90E+11,"Block Group 2, Census Tract 82.42, Franklin County, Ohio",0
833,1500000US390490082423,2055,40297,845,241,18,3.90E+11,"Block Group 3, Census Tract 82.42, Franklin County, Ohio",28
834,1500000US390490082424,684,98702,456,48,19,3.90E+11,"Block Group 4, Census Tract 82.42, Franklin County, Ohio",0
835,1500000US390490083111,2177,19567,839,19,32,3.90E+11,"Block Group 1, Census Tract 83.11, Franklin County, Ohio",60
836,1500000US390490083112,1815,46563,640,88,28,3.90E+11,"Block Group 2, Census Tract 83.11, Franklin County, Ohio",26
837,1500000US390490083113,1154,37222,459,59,0,3.90E+11,"Block Group 3, Census Tract 83.11, Franklin County, Ohio",8
838,1500000US390490083121,807,26167,316,19,5,3.90E+11,"Block Group 1, Census Tract 83.12, Franklin County, Ohio",9
839,1500000US390490083122,1132,7788,406,0,0,3.90E+11,"Block Group 2, Census Tract 83.12, Franklin County, Ohio",49
840,1500000US390490083123,921,55096,374,37,8,3.90E+11,"Block Group 3, Census Tract 83.12, Franklin County, Ohio",0
841,1500000US390490083124,993,25625,468,30,0,3.90E+11,"Block Group 4, Census Tract 83.12, Franklin County, Ohio",62
842,1500000US390490083125,979,40750,386,12,0,3.90E+11,"Block Group 5, Census Tract 83.12, Franklin County, Ohio",0
843,1500000US390490083211,968,37019,408,91,20,3.90E+11,"Block Group 1, Census Tract 83.21, Franklin County, Ohio",9
844,1500000US390490083212,996,34167,382,71,24,3.90E+11,"Block Group 2, Census Tract 83.21, Franklin County, Ohio",10
845,1500000US390490083213,630,55197,290,43,0,3.90E+11,"Block Group 3, Census Tract 83.21, Franklin County, Ohio",6
846,1500000US390490083221,599,30789,398,27,0,3.90E+11,"Block Group 1, Census Tract 83.22, Franklin County, Ohio",44
847,1500000US390490083222,1402,28780,812,45,13,3.90E+11,"Block Group 2, Census Tract 83.22, Franklin County, Ohio",33
848,1500000US390490083223,1152,49938,514,64,28,3.90E+11,"Block Group 3, Census Tract 83.22, Franklin County, Ohio",0
849,1500000US390490083224,935,25357,495,36,8,3.90E+11,"Block Group 4, Census Tract 83.22, Franklin County, Ohio",0
850,1500000US390490083301,1123,36654,479,31,0,3.90E+11,"Block Group 1, Census Tract 83.30, Franklin County, Ohio",10
851,1500000US390490083302,508,40000,253,3,0,3.90E+11,"Block Group 2, Census Tract 83.30, Franklin County, Ohio",0
852,1500000US390490083401,1254,24229,464,29,0,3.90E+11,"Block Group 1, Census Tract 83.40, Franklin County, Ohio",1
853,1500000US390490083402,3360,52891,1102,125,79,3.90E+11,"Block Group 2, Census Tract 83.40, Franklin County, Ohio",0
854,1500000US390490083403,1512,26563,579,69,14,3.90E+11,"Block Group 3, Census Tract 83.40, Franklin County, Ohio",0
855,1500000US390490083501,2787,33117,1367,159,58,3.90E+11,"Block Group 1, Census Tract 83.50, Franklin County, Ohio",27
856,1500000US390490083502,2998,22176,774,172,0,3.90E+11,"Block Group 2, Census Tract 83.50, Franklin County, Ohio",114
857,1500000US390490083503,1481,45714,636,114,36,3.90E+11,"Block Group 3, Census Tract 83.50, Franklin County, Ohio",18
858,1500000US390490083601,2454,57154,869,252,73,3.90E+11,"Block Group 1, Census Tract 83.60, Franklin County, Ohio",7
859,1500000US390490083602,2329,53592,882,165,98,3.90E+11,"Block Group 2, Census Tract 83.60, Franklin County, Ohio",0
860,1500000US390490083603,1752,66150,462,66,14,3.90E+11,"Block Group 3, Census Tract 83.60, Franklin County, Ohio",29
861,1500000US390490083701,3236,45636,1252,159,82,3.90E+11,"Block Group 1, Census Tract 83.70, Franklin County, Ohio",35
862,1500000US390490083702,2433,61154,924,228,151,3.90E+11,"Block Group 2, Census Tract 83.70, Franklin County, Ohio",0
863,1500000US390490083703,2080,42480,906,176,10,3.90E+11,"Block Group 3, Census Tract 83.70, Franklin County, Ohio",0
864,1500000US390490083801,1421,68125,579,161,0,3.90E+11,"Block Group 1, Census Tract 83.80, Franklin County, Ohio",0
865,1500000US390490083802,2956,52664,1028,190,66,3.90E+11,"Block Group 2, Census Tract 83.80, Franklin County, Ohio",0
866,1500000US390490083803,1307,-,0,16,0,3.90E+11,"Block Group 3, Census Tract 83.80, Franklin County, Ohio",0
867,1500000US390490084001,1014,125885,515,284,167,3.90E+11,"Block Group 1, Census Tract 84, Franklin County, Ohio",32
868,1500000US390490084002,1264,125156,486,319,189,3.90E+11,"Block Group 2, Census Tract 84, Franklin County, Ohio",39
869,1500000US390490084003,851,70875,446,245,118,3.90E+11,"Block Group 3, Census Tract 84, Franklin County, Ohio",38
870,1500000US390490085001,815,55263,462,336,65,3.90E+11,"Block Group 1, Census Tract 85, Franklin County, Ohio",0
871,1500000US390490085002,878,56375,438,226,43,3.90E+11,"Block Group 2, Census Tract 85, Franklin County, Ohio",12
872,1500000US390490085003,720,69234,377,212,115,3.90E+11,"Block Group 3, Census Tract 85, Franklin County, Ohio",9
873,1500000US390490085004,1140,158750,339,230,133,3.90E+11,"Block Group 4, Census Tract 85, Franklin County, Ohio",51
874,1500000US390490085005,1183,80700,493,361,174,3.90E+11,"Block Group 5, Census Tract 85, Franklin County, Ohio",51
875,1500000US390490087101,1017,41771,359,96,12,3.90E+11,"Block Group 1, Census Tract 87.10, Franklin County, Ohio",118
876,1500000US390490087102,495,34181,247,59,0,3.90E+11,"Block Group 2, Census Tract 87.10, Franklin County, Ohio",41
877,1500000US390490087103,585,31250,288,1,21,3.90E+11,"Block Group 3, Census Tract 87.10, Franklin County, Ohio",12
878,1500000US390490087104,807,40208,361,46,0,3.90E+11,"Block Group 4, Census Tract 87.10, Franklin County, Ohio",78
879,1500000US390490087201,829,28214,435,16,0,3.90E+11,"Block Group 1, Census Tract 87.20, Franklin County, Ohio",33
880,1500000US390490087202,401,26250,281,43,0,3.90E+11,"Block Group 2, Census Tract 87.20, Franklin County, Ohio",23
881,1500000US390490087203,1282,36744,547,28,0,3.90E+11,"Block Group 3, Census Tract 87.20, Franklin County, Ohio",71
882,1500000US390490087204,500,48750,351,7,0,3.90E+11,"Block Group 4, Census Tract 87.20, Franklin County, Ohio",38
883,1500000US390490087301,893,24318,457,3,4,3.90E+11,"Block Group 1, Census Tract 87.30, Franklin County, Ohio",66
884,1500000US390490087302,1220,15350,731,33,7,3.90E+11,"Block Group 2, Census Tract 87.30, Franklin County, Ohio",105
885,1500000US390490088111,1129,27356,503,17,13,3.90E+11,"Block Group 1, Census Tract 88.11, Franklin County, Ohio",40
886,1500000US390490088112,805,35608,324,7,12,3.90E+11,"Block Group 2, Census Tract 88.11, Franklin County, Ohio",0
887,1500000US390490088121,2011,40365,856,113,71,3.90E+11,"Block Group 1, Census Tract 88.12, Franklin County, Ohio",63
888,1500000US390490088122,1020,33344,517,30,14,3.90E+11,"Block Group 2, Census Tract 88.12, Franklin County, Ohio",11
889,1500000US390490088131,1264,41429,424,39,11,3.90E+11,"Block Group 1, Census Tract 88.13, Franklin County, Ohio",0
890,1500000US390490088132,684,33359,301,47,6,3.90E+11,"Block Group 2, Census Tract 88.13, Franklin County, Ohio",9
891,1500000US390490088133,635,23727,274,27,7,3.90E+11,"Block Group 3, Census Tract 88.13, Franklin County, Ohio",3
892,1500000US390490088211,952,30144,380,0,0,3.90E+11,"Block Group 1, Census Tract 88.21, Franklin County, Ohio",0
893,1500000US390490088212,886,37386,492,25,0,3.90E+11,"Block Group 2, Census Tract 88.21, Franklin County, Ohio",12
894,1500000US390490088213,794,52530,370,8,0,3.90E+11,"Block Group 3, Census Tract 88.21, Franklin County, Ohio",10
895,1500000US390490088221,2531,34167,1005,97,13,3.90E+11,"Block Group 1, Census Tract 88.22, Franklin County, Ohio",36
896,1500000US390490088222,2072,29141,676,22,33,3.90E+11,"Block Group 2, Census Tract 88.22, Franklin County, Ohio",52
897,1500000US390490088251,1664,43458,487,27,0,3.90E+11,"Block Group 1, Census Tract 88.25, Franklin County, Ohio",0
898,1500000US390490088252,1035,48971,396,14,0,3.90E+11,"Block Group 2, Census Tract 88.25, Franklin County, Ohio",17
899,1500000US390490088253,3254,63750,1078,124,12,3.90E+11,"Block Group 3, Census Tract 88.25, Franklin County, Ohio",59
900,1500000US390490088254,852,29958,428,39,11,3.90E+11,"Block Group 4, Census Tract 88.25, Franklin County, Ohio",0
901,1500000US390490089001,1522,78750,607,445,269,3.90E+11,"Block Group 1, Census Tract 89, Franklin County, Ohio",27
902,1500000US390490089002,866,107188,303,254,113,3.90E+11,"Block Group 2, Census Tract 89, Franklin County, Ohio",10
903,1500000US390490089003,586,103333,210,106,84,3.90E+11,"Block Group 3, Census Tract 89, Franklin County, Ohio",7
904,1500000US390490089004,2437,33309,608,114,78,3.90E+11,"Block Group 4, Census Tract 89, Franklin County, Ohio",289
905,1500000US390490090001,1150,112614,583,243,176,3.90E+11,"Block Group 1, Census Tract 90, Franklin County, Ohio",7
906,1500000US390490090002,1198,113438,518,312,108,3.90E+11,"Block Group 2, Census Tract 90, Franklin County, Ohio",22
907,1500000US390490090003,811,170789,284,227,123,3.90E+11,"Block Group 3, Census Tract 90, Franklin County, Ohio",0
908,1500000US390490091001,1241,75417,468,206,174,3.90E+11,"Block Group 1, Census Tract 91, Franklin County, Ohio",87
909,1500000US390490091002,814,105893,368,194,190,3.90E+11,"Block Group 2, Census Tract 91, Franklin County, Ohio",14
910,1500000US390490091003,836,196389,272,250,129,3.90E+11,"Block Group 3, Census Tract 91, Franklin County, Ohio",13
911,1500000US390490091004,1123,163889,380,373,116,3.90E+11,"Block Group 4, Census Tract 91, Franklin County, Ohio",0
912,1500000US390490091005,858,103150,311,285,69,3.90E+11,"Block Group 5, Census Tract 91, Franklin County, Ohio",6
913,1500000US390490092101,2899,33525,1969,538,42,3.90E+11,"Block Group 1, Census Tract 92.10, Franklin County, Ohio",14
914,1500000US390490092102,1380,21422,851,51,0,3.90E+11,"Block Group 2, Census Tract 92.10, Franklin County, Ohio",79
915,1500000US390490092103,509,21638,238,0,0,3.90E+11,"Block Group 3, Census Tract 92.10, Franklin County, Ohio",79
916,1500000US390490092201,1000,33150,496,32,28,3.90E+11,"Block Group 1, Census Tract 92.20, Franklin County, Ohio",29
917,1500000US390490092202,934,45673,489,26,6,3.90E+11,"Block Group 2, Census Tract 92.20, Franklin County, Ohio",25
918,1500000US390490092301,1357,19609,644,103,0,3.90E+11,"Block Group 1, Census Tract 92.30, Franklin County, Ohio",88
919,1500000US390490092302,1625,42958,465,77,13,3.90E+11,"Block Group 2, Census Tract 92.30, Franklin County, Ohio",12
920,1500000US390490092303,944,39952,437,25,20,3.90E+11,"Block Group 3, Census Tract 92.30, Franklin County, Ohio",37
921,1500000US390490092304,1046,39545,420,90,18,3.90E+11,"Block Group 4, Census Tract 92.30, Franklin County, Ohio",54
922,1500000US390490092401,683,45833,237,60,0,3.90E+11,"Block Group 1, Census Tract 92.40, Franklin County, Ohio",11
923,1500000US390490092402,1326,44500,562,17,3,3.90E+11,"Block Group 2, Census Tract 92.40, Franklin County, Ohio",13
924,1500000US390490092501,440,45536,218,18,9,3.90E+11,"Block Group 1, Census Tract 92.50, Franklin County, Ohio",28
925,1500000US390490092502,699,54167,336,53,21,3.90E+11,"Block Group 2, Census Tract 92.50, Franklin County, Ohio",19
926,1500000US390490092503,744,44792,238,32,26,3.90E+11,"Block Group 3, Census Tract 92.50, Franklin County, Ohio",25
927,1500000US390490093111,922,45856,363,112,47,3.90E+11,"Block Group 1, Census Tract 93.11, Franklin County, Ohio",48
928,1500000US390490093112,1118,45000,414,85,85,3.90E+11,"Block Group 2, Census Tract 93.11, Franklin County, Ohio",15
929,1500000US390490093113,939,31012,519,124,0,3.90E+11,"Block Group 3, Census Tract 93.11, Franklin County, Ohio",32
930,1500000US390490093121,956,36713,366,70,16,3.90E+11,"Block Group 1, Census Tract 93.12, Franklin County, Ohio",0
931,1500000US390490093122,614,26932,379,0,42,3.90E+11,"Block Group 2, Census Tract 93.12, Franklin County, Ohio",33
932,1500000US390490093123,1049,33906,472,116,20,3.90E+11,"Block Group 3, Census Tract 93.12, Franklin County, Ohio",18
933,1500000US390490093124,327,15185,361,0,15,3.90E+11,"Block Group 4, Census Tract 93.12, Franklin County, Ohio",27
934,1500000US390490093211,782,40795,303,54,6,3.90E+11,"Block Group 1, Census Tract 93.21, Franklin County, Ohio",28
935,1500000US390490093212,740,27371,295,35,15,3.90E+11,"Block Group 2, Census Tract 93.21, Franklin County, Ohio",19
936,1500000US390490093213,896,44524,341,27,17,3.90E+11,"Block Group 3, Census Tract 93.21, Franklin County, Ohio",67
937,1500000US390490093221,790,43859,377,21,0,3.90E+11,"Block Group 1, Census Tract 93.22, Franklin County, Ohio",0
938,1500000US390490093222,2067,43750,698,108,73,3.90E+11,"Block Group 2, Census Tract 93.22, Franklin County, Ohio",95
939,1500000US390490093223,1011,30134,395,17,0,3.90E+11,"Block Group 3, Census Tract 93.22, Franklin County, Ohio",19
940,1500000US390490093231,859,43281,390,41,0,3.90E+11,"Block Group 1, Census Tract 93.23, Franklin County, Ohio",27
941,1500000US390490093232,799,29359,472,78,47,3.90E+11,"Block Group 2, Census Tract 93.23, Franklin County, Ohio",77
942,1500000US390490093233,1256,27188,387,9,0,3.90E+11,"Block Group 3, Census Tract 93.23, Franklin County, Ohio",56
943,1500000US390490093234,494,28175,320,0,0,3.90E+11,"Block Group 4, Census Tract 93.23, Franklin County, Ohio",30
944,1500000US390490093251,808,14128,715,61,0,3.90E+11,"Block Group 1, Census Tract 93.25, Franklin County, Ohio",86
945,1500000US390490093252,1048,47957,497,108,23,3.90E+11,"Block Group 2, Census Tract 93.25, Franklin County, Ohio",88
946,1500000US390490093253,1886,13250,1243,34,37,3.90E+11,"Block Group 3, Census Tract 93.25, Franklin County, Ohio",22
947,1500000US390490093261,1649,23378,1046,93,43,3.90E+11,"Block Group 1, Census Tract 93.26, Franklin County, Ohio",85
948,1500000US390490093311,978,15478,830,32,14,3.90E+11,"Block Group 1, Census Tract 93.31, Franklin County, Ohio",123
949,1500000US390490093321,374,45104,209,27,13,3.90E+11,"Block Group 1, Census Tract 93.32, Franklin County, Ohio",18
950,1500000US390490093322,581,46833,290,95,15,3.90E+11,"Block Group 2, Census Tract 93.32, Franklin County, Ohio",9
951,1500000US390490093323,1146,37222,404,51,73,3.90E+11,"Block Group 3, Census Tract 93.32, Franklin County, Ohio",8
952,1500000US390490093324,973,35256,614,149,169,3.90E+11,"Block Group 4, Census Tract 93.32, Franklin County, Ohio",46
953,1500000US390490093331,1292,57713,457,78,39,3.90E+11,"Block Group 1, Census Tract 93.33, Franklin County, Ohio",43
954,1500000US390490093332,1060,23153,590,60,4,3.90E+11,"Block Group 2, Census Tract 93.33, Franklin County, Ohio",80
955,1500000US390490093341,718,33611,372,101,0,3.90E+11,"Block Group 1, Census Tract 93.34, Franklin County, Ohio",9
956,1500000US390490093342,744,45500,319,111,29,3.90E+11,"Block Group 2, Census Tract 93.34, Franklin County, Ohio",0
957,1500000US390490093343,1394,26385,600,121,43,3.90E+11,"Block Group 3, Census Tract 93.34, Franklin County, Ohio",28
958,1500000US390490093361,1792,31250,782,62,31,3.90E+11,"Block Group 1, Census Tract 93.36, Franklin County, Ohio",43
959,1500000US390490093362,1121,41055,801,213,102,3.90E+11,"Block Group 2, Census Tract 93.36, Franklin County, Ohio",26
960,1500000US390490093371,1487,39487,633,53,18,3.90E+11,"Block Group 1, Census Tract 93.37, Franklin County, Ohio",23
961,1500000US390490093372,1223,33906,466,65,52,3.90E+11,"Block Group 2, Census Tract 93.37, Franklin County, Ohio",17
962,1500000US390490093373,628,48929,256,59,0,3.90E+11,"Block Group 3, Census Tract 93.37, Franklin County, Ohio",0
963,1500000US390490093374,839,27841,519,36,36,3.90E+11,"Block Group 4, Census Tract 93.37, Franklin County, Ohio",63
964,1500000US390490093401,1541,36806,535,31,0,3.90E+11,"Block Group 1, Census Tract 93.40, Franklin County, Ohio",39
965,1500000US390490093402,1604,28125,753,84,12,3.90E+11,"Block Group 2, Census Tract 93.40, Franklin County, Ohio",66
966,1500000US390490093501,1710,43365,766,206,37,3.90E+11,"Block Group 1, Census Tract 93.50, Franklin County, Ohio",80
967,1500000US390490093502,979,50556,506,83,14,3.90E+11,"Block Group 2, Census Tract 93.50, Franklin County, Ohio",18
968,1500000US390490093611,1446,32364,629,180,91,3.90E+11,"Block Group 1, Census Tract 93.61, Franklin County, Ohio",37
969,1500000US390490093612,1094,47076,532,100,104,3.90E+11,"Block Group 2, Census Tract 93.61, Franklin County, Ohio",76
970,1500000US390490093613,2103,61126,1006,363,201,3.90E+11,"Block Group 3, Census Tract 93.61, Franklin County, Ohio",0
