,State_x,Station Name,Month,Ridership,Average Rain,Average Temp,No,State_y,StationID,Address,Latitude,Longitude,Total_Annu,Average_Mo,EDHLTH_RAC,EDHLTH_WAC,EMP_RAC_SC,EMP_WAC_SC,LEISER_RAC,LEISER_WAC,OTHER_RAC_,OTHER_WAC_,RETAIL_RAC,RETAIL_WAC,geometry,index_right,OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,Shape_Leng,Shape_Area,Unnamed: 0,GEO.id,HD01_VD01_x,HD01_VD01_y,HD01_VD01,HD01_VD22,HD01_VD23,GEO.id2,GEO.display-label,Alternate Commuters
553,TN,Broad St & W 8th St,May,144,4.0,66.7,25.0,TN,1345.0,Broad St & W 8th St,35.047205,-85.310675,655.0,55.0,691.2029793,2275.557006,3313.521659,114964.5145,428.2509762,5911.127259,1909.3724,105333.7301,284.6953037,1444.100138,POINT (-85.310675 35.047205),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
554,TN,Carter St & W 12th St,Apr,245,4.3,59.0,10.0,TN,1315.0,Carter St & W 12th St,35.043367,-85.312762,628.0,52.0,152.6279471,3140.083821,913.9067434,25972.34683,148.4924096,4587.177853,516.6870857,17372.70739,96.09930106,872.3777692,POINT (-85.31276200000001 35.043367),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
555,TN,Carter St & W 12th St,Feb,69,5.1,41.7,10.0,TN,1315.0,Carter St & W 12th St,35.043367,-85.312762,628.0,52.0,152.6279471,3140.083821,913.9067434,25972.34683,148.4924096,4587.177853,516.6870857,17372.70739,96.09930106,872.3777692,POINT (-85.31276200000001 35.043367),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
556,TN,Carter St & W 12th St,Jan,44,5.2,37.4,10.0,TN,1315.0,Carter St & W 12th St,35.043367,-85.312762,628.0,52.0,152.6279471,3140.083821,913.9067434,25972.34683,148.4924096,4587.177853,516.6870857,17372.70739,96.09930106,872.3777692,POINT (-85.31276200000001 35.043367),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
557,TN,Carter St & W 12th St,Mar,184,6.0,50.4,10.0,TN,1315.0,Carter St & W 12th St,35.043367,-85.312762,628.0,52.0,152.6279471,3140.083821,913.9067434,25972.34683,148.4924096,4587.177853,516.6870857,17372.70739,96.09930106,872.3777692,POINT (-85.31276200000001 35.043367),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
558,TN,Carter St & W 12th St,May,86,4.0,66.7,10.0,TN,1315.0,Carter St & W 12th St,35.043367,-85.312762,628.0,52.0,152.6279471,3140.083821,913.9067434,25972.34683,148.4924096,4587.177853,516.6870857,17372.70739,96.09930106,872.3777692,POINT (-85.31276200000001 35.043367),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
559,TN,Chestnut St & Riverfront Pkwy,Apr,495,4.3,59.0,9.0,TN,1313.0,Chestnut St & Riverfront Pkwy,35.056655,-85.310487,1294.0,108.0,255.3305386,23.66515345,1463.606196,13008.97029,148.4142666,11290.45267,937.8586982,740.919027,122.0026924,953.9334414,POINT (-85.31048699999999 35.056655),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
560,TN,Chestnut St & Riverfront Pkwy,Feb,141,5.1,41.7,9.0,TN,1313.0,Chestnut St & Riverfront Pkwy,35.056655,-85.310487,1294.0,108.0,255.3305386,23.66515345,1463.606196,13008.97029,148.4142666,11290.45267,937.8586982,740.919027,122.0026924,953.9334414,POINT (-85.31048699999999 35.056655),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
561,TN,Chestnut St & Riverfront Pkwy,Jan,122,5.2,37.4,9.0,TN,1313.0,Chestnut St & Riverfront Pkwy,35.056655,-85.310487,1294.0,108.0,255.3305386,23.66515345,1463.606196,13008.97029,148.4142666,11290.45267,937.8586982,740.919027,122.0026924,953.9334414,POINT (-85.31048699999999 35.056655),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
562,TN,Chestnut St & Riverfront Pkwy,Mar,274,6.0,50.4,9.0,TN,1313.0,Chestnut St & Riverfront Pkwy,35.056655,-85.310487,1294.0,108.0,255.3305386,23.66515345,1463.606196,13008.97029,148.4142666,11290.45267,937.8586982,740.919027,122.0026924,953.9334414,POINT (-85.31048699999999 35.056655),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
563,TN,Chestnut St & Riverfront Pkwy,May,262,4.0,66.7,9.0,TN,1313.0,Chestnut St & Riverfront Pkwy,35.056655,-85.310487,1294.0,108.0,255.3305386,23.66515345,1463.606196,13008.97029,148.4142666,11290.45267,937.8586982,740.919027,122.0026924,953.9334414,POINT (-85.31048699999999 35.056655),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
564,TN,Curtain Pole,Apr,300,4.3,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,TN,Curtain Pole,Feb,129,5.1,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,TN,Curtain Pole,Jan,52,5.2,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,TN,Curtain Pole,Mar,203,6.0,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,TN,Curtain Pole,May,388,4.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,TN,Douglas St,Apr,63,4.3,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,TN,Douglas St,Feb,50,5.1,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,TN,Douglas St,Jan,41,5.2,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,TN,Douglas St,Mar,52,6.0,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,TN,Douglas St,May,49,4.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,TN,E 5th St & Collins St,Apr,7,4.3,59.0,18.0,TN,1331.0,E 5th St & Collins St,35.047862,-85.297186,41.0,3.0,233.6302115,13137.44645,1228.822448,14690.39459,202.5159247,1227.096345,646.9370266,302.9631636,145.7392855,22.88863192,POINT (-85.297186 35.047862),108.0,109.0,47,065,012400,2,1500000US470650124002,470650124002,2,BG,476141.0,0.0,0.0311126241061,4.88821106707e-05,1331.0,1500000US470650124002,1439.0,22350,329.0,115.0,31.0,471000000000.0,"Block Group 2, Census Tract 124, Hamilton County, Tennessee",172.0
575,TN,E 5th St & Collins St,Feb,10,5.1,41.7,18.0,TN,1331.0,E 5th St & Collins St,35.047862,-85.297186,41.0,3.0,233.6302115,13137.44645,1228.822448,14690.39459,202.5159247,1227.096345,646.9370266,302.9631636,145.7392855,22.88863192,POINT (-85.297186 35.047862),108.0,109.0,47,065,012400,2,1500000US470650124002,470650124002,2,BG,476141.0,0.0,0.0311126241061,4.88821106707e-05,1331.0,1500000US470650124002,1439.0,22350,329.0,115.0,31.0,471000000000.0,"Block Group 2, Census Tract 124, Hamilton County, Tennessee",172.0
576,TN,E 5th St & Collins St,Jan,2,5.2,37.4,18.0,TN,1331.0,E 5th St & Collins St,35.047862,-85.297186,41.0,3.0,233.6302115,13137.44645,1228.822448,14690.39459,202.5159247,1227.096345,646.9370266,302.9631636,145.7392855,22.88863192,POINT (-85.297186 35.047862),108.0,109.0,47,065,012400,2,1500000US470650124002,470650124002,2,BG,476141.0,0.0,0.0311126241061,4.88821106707e-05,1331.0,1500000US470650124002,1439.0,22350,329.0,115.0,31.0,471000000000.0,"Block Group 2, Census Tract 124, Hamilton County, Tennessee",172.0
577,TN,E 5th St & Collins St,Mar,6,6.0,50.4,18.0,TN,1331.0,E 5th St & Collins St,35.047862,-85.297186,41.0,3.0,233.6302115,13137.44645,1228.822448,14690.39459,202.5159247,1227.096345,646.9370266,302.9631636,145.7392855,22.88863192,POINT (-85.297186 35.047862),108.0,109.0,47,065,012400,2,1500000US470650124002,470650124002,2,BG,476141.0,0.0,0.0311126241061,4.88821106707e-05,1331.0,1500000US470650124002,1439.0,22350,329.0,115.0,31.0,471000000000.0,"Block Group 2, Census Tract 124, Hamilton County, Tennessee",172.0
578,TN,E 5th St & Collins St,May,16,4.0,66.7,18.0,TN,1331.0,E 5th St & Collins St,35.047862,-85.297186,41.0,3.0,233.6302115,13137.44645,1228.822448,14690.39459,202.5159247,1227.096345,646.9370266,302.9631636,145.7392855,22.88863192,POINT (-85.297186 35.047862),108.0,109.0,47,065,012400,2,1500000US470650124002,470650124002,2,BG,476141.0,0.0,0.0311126241061,4.88821106707e-05,1331.0,1500000US470650124002,1439.0,22350,329.0,115.0,31.0,471000000000.0,"Block Group 2, Census Tract 124, Hamilton County, Tennessee",172.0
579,TN,E Main St & Rossville Ave,Apr,106,4.3,59.0,23.0,TN,1341.0,E Main St & Rossville Ave,35.035217,-85.305187,481.0,40.0,527.3872524,43.14592069,2076.453603,10979.30863,266.7051088,2625.470591,1082.401868,7869.314684,199.959374,441.377429,POINT (-85.305187 35.035217),3879.0,3880.0,47,065,002000,1,1500000US470650020001,470650020001,1,BG,1811273.0,0.0,0.060460976193,0.000177913735141,1113.0,1500000US470650020001,789.0,51023,446.0,166.0,71.0,471000000000.0,"Block Group 1, Census Tract 20, Hamilton County, Tennessee",117.0
580,TN,E Main St & Rossville Ave,Feb,78,5.1,41.7,23.0,TN,1341.0,E Main St & Rossville Ave,35.035217,-85.305187,481.0,40.0,527.3872524,43.14592069,2076.453603,10979.30863,266.7051088,2625.470591,1082.401868,7869.314684,199.959374,441.377429,POINT (-85.305187 35.035217),3879.0,3880.0,47,065,002000,1,1500000US470650020001,470650020001,1,BG,1811273.0,0.0,0.060460976193,0.000177913735141,1113.0,1500000US470650020001,789.0,51023,446.0,166.0,71.0,471000000000.0,"Block Group 1, Census Tract 20, Hamilton County, Tennessee",117.0
581,TN,E Main St & Rossville Ave,Jan,66,5.2,37.4,23.0,TN,1341.0,E Main St & Rossville Ave,35.035217,-85.305187,481.0,40.0,527.3872524,43.14592069,2076.453603,10979.30863,266.7051088,2625.470591,1082.401868,7869.314684,199.959374,441.377429,POINT (-85.305187 35.035217),3879.0,3880.0,47,065,002000,1,1500000US470650020001,470650020001,1,BG,1811273.0,0.0,0.060460976193,0.000177913735141,1113.0,1500000US470650020001,789.0,51023,446.0,166.0,71.0,471000000000.0,"Block Group 1, Census Tract 20, Hamilton County, Tennessee",117.0
582,TN,E Main St & Rossville Ave,Jun,1,3.7,75.2,23.0,TN,1341.0,E Main St & Rossville Ave,35.035217,-85.305187,481.0,40.0,527.3872524,43.14592069,2076.453603,10979.30863,266.7051088,2625.470591,1082.401868,7869.314684,199.959374,441.377429,POINT (-85.305187 35.035217),3879.0,3880.0,47,065,002000,1,1500000US470650020001,470650020001,1,BG,1811273.0,0.0,0.060460976193,0.000177913735141,1113.0,1500000US470650020001,789.0,51023,446.0,166.0,71.0,471000000000.0,"Block Group 1, Census Tract 20, Hamilton County, Tennessee",117.0
583,TN,E Main St & Rossville Ave,Mar,101,6.0,50.4,23.0,TN,1341.0,E Main St & Rossville Ave,35.035217,-85.305187,481.0,40.0,527.3872524,43.14592069,2076.453603,10979.30863,266.7051088,2625.470591,1082.401868,7869.314684,199.959374,441.377429,POINT (-85.305187 35.035217),3879.0,3880.0,47,065,002000,1,1500000US470650020001,470650020001,1,BG,1811273.0,0.0,0.060460976193,0.000177913735141,1113.0,1500000US470650020001,789.0,51023,446.0,166.0,71.0,471000000000.0,"Block Group 1, Census Tract 20, Hamilton County, Tennessee",117.0
584,TN,E Main St & Rossville Ave,May,129,4.0,66.7,23.0,TN,1341.0,E Main St & Rossville Ave,35.035217,-85.305187,481.0,40.0,527.3872524,43.14592069,2076.453603,10979.30863,266.7051088,2625.470591,1082.401868,7869.314684,199.959374,441.377429,POINT (-85.305187 35.035217),3879.0,3880.0,47,065,002000,1,1500000US470650020001,470650020001,1,BG,1811273.0,0.0,0.060460976193,0.000177913735141,1113.0,1500000US470650020001,789.0,51023,446.0,166.0,71.0,471000000000.0,"Block Group 1, Census Tract 20, Hamilton County, Tennessee",117.0
585,TN,High St & E 2nd St,Apr,267,4.3,59.0,13.0,TN,1321.0,High St & E 2nd St,35.054161,-85.305448,1023.0,85.0,291.7977104,423.0363272,1517.722641,11284.41991,142.1831642,3088.589757,999.9084823,7666.360568,83.83328381,106.4332567,POINT (-85.305448 35.054161),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
586,TN,High St & E 2nd St,Feb,122,5.1,41.7,13.0,TN,1321.0,High St & E 2nd St,35.054161,-85.305448,1023.0,85.0,291.7977104,423.0363272,1517.722641,11284.41991,142.1831642,3088.589757,999.9084823,7666.360568,83.83328381,106.4332567,POINT (-85.305448 35.054161),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
587,TN,High St & E 2nd St,Jan,87,5.2,37.4,13.0,TN,1321.0,High St & E 2nd St,35.054161,-85.305448,1023.0,85.0,291.7977104,423.0363272,1517.722641,11284.41991,142.1831642,3088.589757,999.9084823,7666.360568,83.83328381,106.4332567,POINT (-85.305448 35.054161),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
588,TN,High St & E 2nd St,Jan,2,5.2,37.4,13.0,TN,1321.0,High St & E 2nd St,35.054161,-85.305448,1023.0,85.0,291.7977104,423.0363272,1517.722641,11284.41991,142.1831642,3088.589757,999.9084823,7666.360568,83.83328381,106.4332567,POINT (-85.305448 35.054161),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
589,TN,High St & E 2nd St,Mar,232,6.0,50.4,13.0,TN,1321.0,High St & E 2nd St,35.054161,-85.305448,1023.0,85.0,291.7977104,423.0363272,1517.722641,11284.41991,142.1831642,3088.589757,999.9084823,7666.360568,83.83328381,106.4332567,POINT (-85.305448 35.054161),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
590,TN,High St & E 2nd St,May,313,4.0,66.7,13.0,TN,1321.0,High St & E 2nd St,35.054161,-85.305448,1023.0,85.0,291.7977104,423.0363272,1517.722641,11284.41991,142.1831642,3088.589757,999.9084823,7666.360568,83.83328381,106.4332567,POINT (-85.305448 35.054161),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
591,TN,Hubert Fry Center Tennessee Riverpark,Apr,460,4.3,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,TN,Hubert Fry Center Tennessee Riverpark,Feb,171,5.1,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,TN,Hubert Fry Center Tennessee Riverpark,Jan,136,5.2,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,TN,Hubert Fry Center Tennessee Riverpark,Jun,2,3.7,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,TN,Hubert Fry Center Tennessee Riverpark,Mar,301,6.0,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,TN,Hubert Fry Center Tennessee Riverpark,May,452,4.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,TN,ML King Blvd & Lindsay St,Apr,74,4.3,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,TN,ML King Blvd & Lindsay St,Feb,27,5.1,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,TN,ML King Blvd & Lindsay St,Jan,24,5.2,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,TN,ML King Blvd & Lindsay St,Mar,50,6.0,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,TN,ML King Blvd & Lindsay St,May,62,4.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,TN,MLK and University St,Apr,45,4.3,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,TN,MLK and University St,Feb,15,5.1,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,TN,MLK and University St,Jan,22,5.2,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,TN,MLK and University St,Mar,28,6.0,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,TN,MLK and University St,May,17,4.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,TN,Market & E 4th Street,Apr,222,4.3,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,TN,Market & E 4th Street,Feb,92,5.1,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,TN,Market & E 4th Street,Jan,56,5.2,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,TN,Market & E 4th Street,Mar,187,6.0,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,TN,Market & E 4th Street,May,176,4.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,TN,Market St & Cowart St,Apr,115,4.3,59.0,8.0,TN,1311.0,Market St & Cowart St,35.040771,-85.308394,436.0,36.0,314.402978,1058.82182,1376.153992,26022.82388,203.8089962,6377.835592,771.4580321,16563.81861,86.48398581,2022.347852,POINT (-85.30839400000001 35.040771),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
613,TN,Market St & Cowart St,Feb,75,5.1,41.7,8.0,TN,1311.0,Market St & Cowart St,35.040771,-85.308394,436.0,36.0,314.402978,1058.82182,1376.153992,26022.82388,203.8089962,6377.835592,771.4580321,16563.81861,86.48398581,2022.347852,POINT (-85.30839400000001 35.040771),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
614,TN,Market St & Cowart St,Jan,53,5.2,37.4,8.0,TN,1311.0,Market St & Cowart St,35.040771,-85.308394,436.0,36.0,314.402978,1058.82182,1376.153992,26022.82388,203.8089962,6377.835592,771.4580321,16563.81861,86.48398581,2022.347852,POINT (-85.30839400000001 35.040771),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
615,TN,Market St & Cowart St,Mar,74,6.0,50.4,8.0,TN,1311.0,Market St & Cowart St,35.040771,-85.308394,436.0,36.0,314.402978,1058.82182,1376.153992,26022.82388,203.8089962,6377.835592,771.4580321,16563.81861,86.48398581,2022.347852,POINT (-85.30839400000001 35.040771),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
616,TN,Market St & Cowart St,May,119,4.0,66.7,8.0,TN,1311.0,Market St & Cowart St,35.040771,-85.308394,436.0,36.0,314.402978,1058.82182,1376.153992,26022.82388,203.8089962,6377.835592,771.4580321,16563.81861,86.48398581,2022.347852,POINT (-85.30839400000001 35.040771),1223.0,1224.0,47,065,003100,1,1500000US470650031001,470650031001,1,BG,1846549.0,216842.0,0.0706073442169,0.000204370902622,1133.0,1500000US470650031001,1658.0,29837,1009.0,344.0,77.0,471000000000.0,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",195.0
617,TN,Market St & E 14th St,Apr,262,4.3,59.0,5.0,TN,1305.0,Market St & E 14th St,35.036904,-85.307269,785.0,65.0,779.081044,324.8479386,3000.334382,14436.93933,320.696613,5741.777256,1633.737807,7832.501386,266.818918,537.812747,POINT (-85.30726900000001 35.036904),658.0,659.0,47,065,012400,3,1500000US470650124003,470650124003,3,BG,1563435.0,0.0,0.0525695469968,0.000154661255644,1332.0,1500000US470650124003,2475.0,20536,522.0,132.0,61.0,471000000000.0,"Block Group 3, Census Tract 124, Hamilton County, Tennessee",310.0
618,TN,Market St & E 14th St,Feb,75,5.1,41.7,5.0,TN,1305.0,Market St & E 14th St,35.036904,-85.307269,785.0,65.0,779.081044,324.8479386,3000.334382,14436.93933,320.696613,5741.777256,1633.737807,7832.501386,266.818918,537.812747,POINT (-85.30726900000001 35.036904),658.0,659.0,47,065,012400,3,1500000US470650124003,470650124003,3,BG,1563435.0,0.0,0.0525695469968,0.000154661255644,1332.0,1500000US470650124003,2475.0,20536,522.0,132.0,61.0,471000000000.0,"Block Group 3, Census Tract 124, Hamilton County, Tennessee",310.0
619,TN,Market St & E 14th St,Jan,66,5.2,37.4,5.0,TN,1305.0,Market St & E 14th St,35.036904,-85.307269,785.0,65.0,779.081044,324.8479386,3000.334382,14436.93933,320.696613,5741.777256,1633.737807,7832.501386,266.818918,537.812747,POINT (-85.30726900000001 35.036904),658.0,659.0,47,065,012400,3,1500000US470650124003,470650124003,3,BG,1563435.0,0.0,0.0525695469968,0.000154661255644,1332.0,1500000US470650124003,2475.0,20536,522.0,132.0,61.0,471000000000.0,"Block Group 3, Census Tract 124, Hamilton County, Tennessee",310.0
620,TN,Market St & E 14th St,Jun,1,3.7,75.2,5.0,TN,1305.0,Market St & E 14th St,35.036904,-85.307269,785.0,65.0,779.081044,324.8479386,3000.334382,14436.93933,320.696613,5741.777256,1633.737807,7832.501386,266.818918,537.812747,POINT (-85.30726900000001 35.036904),658.0,659.0,47,065,012400,3,1500000US470650124003,470650124003,3,BG,1563435.0,0.0,0.0525695469968,0.000154661255644,1332.0,1500000US470650124003,2475.0,20536,522.0,132.0,61.0,471000000000.0,"Block Group 3, Census Tract 124, Hamilton County, Tennessee",310.0
621,TN,Market St & E 14th St,Mar,160,6.0,50.4,5.0,TN,1305.0,Market St & E 14th St,35.036904,-85.307269,785.0,65.0,779.081044,324.8479386,3000.334382,14436.93933,320.696613,5741.777256,1633.737807,7832.501386,266.818918,537.812747,POINT (-85.30726900000001 35.036904),658.0,659.0,47,065,012400,3,1500000US470650124003,470650124003,3,BG,1563435.0,0.0,0.0525695469968,0.000154661255644,1332.0,1500000US470650124003,2475.0,20536,522.0,132.0,61.0,471000000000.0,"Block Group 3, Census Tract 124, Hamilton County, Tennessee",310.0
622,TN,Market St & E 14th St,May,221,4.0,66.7,5.0,TN,1305.0,Market St & E 14th St,35.036904,-85.307269,785.0,65.0,779.081044,324.8479386,3000.334382,14436.93933,320.696613,5741.777256,1633.737807,7832.501386,266.818918,537.812747,POINT (-85.30726900000001 35.036904),658.0,659.0,47,065,012400,3,1500000US470650124003,470650124003,3,BG,1563435.0,0.0,0.0525695469968,0.000154661255644,1332.0,1500000US470650124003,2475.0,20536,522.0,132.0,61.0,471000000000.0,"Block Group 3, Census Tract 124, Hamilton County, Tennessee",310.0
623,TN,Market St & ML King Blvd,Apr,111,4.3,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,TN,Market St & ML King Blvd,Feb,50,5.1,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
