GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US39173021500,39173021500,"Census Tract 215, Wood County, Ohio",905,84,68142,8686,98.2,1.8,68142,8985,0.0,3.0,-,**,0.0,3.0,-,**,0.2,0.4,-,**,0.0,3.0,-,**,1.5,1.8,-,**,0.0,3.0,-,**,5.5,3.8,79583,56980,94.3,3.9,67736,10746,1.7,1.8,-,**,26.1,4.1,84444,8116,49.4,4.4,68953,6519,22.9,3.6,36705,11263,631,61,71932,9310,39.5,5.6,95250,31257,60.5,5.6,66000,10508,75.6,8.1,(X),(X),17.4,7.4,(X),(X),7.0,5.2,(X),(X),274,77,40862,7493,41.6,12.1,(X),(X),35.0,11.9,(X),(X),6.6,5.6,(X),(X),58.4,12.1,(X),(X),35.0,11.0,(X),(X),23.4,13.2,(X),(X),21.5,(X),(X),(X),21.1,(X),(X),(X),20.4,(X),(X),(X)
1400000US39173021600,39173021600,"Census Tract 216, Wood County, Ohio",2793,183,63229,4025,95.2,2.5,63495,3923,1.1,1.2,-,**,0.0,1.0,-,**,1.7,1.2,(X),(X),0.0,1.0,-,**,0.0,1.0,-,**,1.9,1.8,(X),(X),2.5,2.0,52109,34257,92.8,3.1,63993,4278,5.1,3.2,13810,6213,29.9,4.0,68462,11121,39.6,3.7,72891,14317,25.4,3.1,58320,6947,1902,145,74901,12151,49.5,5.4,71827,11527,50.5,5.4,81552,8151,80.9,5.6,(X),(X),11.0,4.2,(X),(X),8.1,4.5,(X),(X),891,179,36941,14211,62.0,11.1,(X),(X),57.0,10.7,(X),(X),4.9,5.7,(X),(X),38.0,11.1,(X),(X),35.0,10.9,(X),(X),3.0,3.6,(X),(X),24.8,(X),(X),(X),22.4,(X),(X),(X),25.9,(X),(X),(X)
1400000US39173021701,39173021701,"Census Tract 217.01, Wood County, Ohio",1637,147,19537,3650,86.3,6.2,23241,5140,7.6,5.4,"2,500-",***,0.4,0.6,-,**,2.0,1.8,(X),(X),0.0,1.7,-,**,0.7,1.1,-,**,3.1,2.6,15909,5110,3.3,2.0,(X),(X),84.4,6.1,22523,5920,46.6,5.7,10699,4653,28.5,5.2,32321,16801,18.1,4.3,45469,11333,6.8,1.2,37857,21099,406,75,47241,6615,47.8,11.6,50972,23362,52.2,11.6,45577,14810,62.8,12.9,(X),(X),22.2,12.1,(X),(X),15.0,9.9,(X),(X),1231,153,15811,3139,48.3,9.5,(X),(X),27.7,8.1,(X),(X),20.6,7.1,(X),(X),51.7,9.5,(X),(X),28.1,8.0,(X),(X),23.6,7.3,(X),(X),35.2,(X),(X),(X),42.1,(X),(X),(X),32.9,(X),(X),(X)
1400000US39173021702,39173021702,"Census Tract 217.02, Wood County, Ohio",2517,188,24938,5488,91.4,3.7,25052,5496,2.7,3.1,95703,60346,0.5,0.7,-,**,3.3,1.7,(X),(X),0.0,1.1,-,**,1.4,2.2,-,**,0.8,0.9,-,**,3.2,3.0,(X),(X),89.6,4.0,24188,5896,46.2,7.2,12606,4062,31.3,5.9,33500,14025,15.9,4.2,39524,37648,6.6,2.6,29500,18313,582,160,43269,5557,48.6,13.9,43245,6562,51.4,13.9,47578,18098,74.1,13.4,(X),(X),14.4,9.8,(X),(X),11.5,11.4,(X),(X),1935,239,19226,4819,58.1,7.9,(X),(X),34.2,9.1,(X),(X),23.9,8.4,(X),(X),41.9,7.9,(X),(X),25.8,6.8,(X),(X),16.1,6.6,(X),(X),22.6,(X),(X),(X),25.3,(X),(X),(X),21.4,(X),(X),(X)
1400000US39173021800,39173021800,"Census Tract 218, Wood County, Ohio",73,33,19625,3738,91.8,11.9,19375,3769,0.0,30.4,-,**,0.0,30.4,-,**,2.7,4.7,-,**,0.0,30.4,-,**,0.0,30.4,-,**,5.5,10.0,-,**,9.6,11.7,-,**,87.7,13.7,19000,3863,65.8,25.7,(X),(X),19.2,22.3,(X),(X),15.1,14.1,(X),(X),0.0,30.4,(X),(X),3,4,-,**,0.0,100.0,-,**,100.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,70,33,19250,3861,54.3,23.2,17750,3537,5.7,7.7,-,**,48.6,23.4,18250,3517,45.7,23.2,25357,6564,30.0,23.9,26339,1092,15.7,13.1,16750,5737,19.2,(X),(X),(X),0.0,(X),(X),(X),20.0,(X),(X),(X)
1400000US39173021901,39173021901,"Census Tract 219.01, Wood County, Ohio",1660,110,66375,16973,93.2,5.0,64417,16178,0.5,0.7,-,**,0.0,1.6,-,**,0.4,0.6,-,**,0.0,1.6,-,**,4.0,4.4,-,**,1.9,2.5,-,**,5.6,4.8,74101,38312,91.6,5.2,59531,18753,1.3,1.5,-,**,24.9,5.5,80208,31909,39.3,5.5,73671,6354,34.5,4.5,40500,11054,1103,117,87464,12014,33.4,7.6,92813,26761,66.6,7.6,86587,16553,84.9,6.9,(X),(X),10.0,4.7,(X),(X),5.2,6.1,(X),(X),557,136,26712,4520,57.6,13.1,(X),(X),53.9,13.0,(X),(X),3.8,4.6,(X),(X),42.4,13.1,(X),(X),21.4,9.3,(X),(X),21.0,14.5,(X),(X),31.8,(X),(X),(X),32.5,(X),(X),(X),30.5,(X),(X),(X)
1400000US39173021902,39173021902,"Census Tract 219.02, Wood County, Ohio",2342,180,25235,3530,85.0,6.0,26695,3028,13.5,5.8,15082,4052,0.0,1.2,-,**,0.3,0.5,-,**,0.0,1.2,-,**,0.0,1.2,-,**,1.2,1.9,-,**,4.5,4.6,-,**,82.5,6.6,26978,4289,41.8,8.2,15920,4062,24.5,6.5,32404,10771,21.6,6.0,36083,22421,12.2,2.6,29583,12832,945,193,26935,18834,61.1,11.4,(X),(X),38.9,11.4,(X),(X),63.0,16.7,(X),(X),27.9,15.1,(X),(X),9.1,9.9,(X),(X),1397,204,21603,5879,53.8,9.6,(X),(X),32.0,7.5,(X),(X),21.8,8.8,(X),(X),46.2,9.6,(X),(X),26.6,9.3,(X),(X),19.6,8.3,(X),(X),29.7,(X),(X),(X),23.8,(X),(X),(X),31.9,(X),(X),(X)
1400000US39173022100,39173022100,"Census Tract 221, Wood County, Ohio",1700,80,45778,3858,97.6,1.4,45556,3672,0.0,1.6,-,**,0.1,0.2,-,**,0.1,0.2,-,**,0.0,1.6,-,**,0.1,0.2,-,**,2.1,1.3,(X),(X),6.1,3.4,(X),(X),92.2,3.6,46778,3441,6.8,2.7,32917,11651,32.5,4.1,44135,7790,36.6,3.1,54028,8850,24.1,3.0,40625,8225,1294,66,50804,3327,42.9,4.7,41898,7275,57.1,4.7,55231,5252,69.6,5.5,59292,3266,23.5,5.2,27813,13601,7.0,2.8,37727,6527,406,79,30000,10481,38.7,9.7,(X),(X),35.5,9.6,(X),(X),3.2,3.1,(X),(X),61.3,9.7,(X),(X),51.2,9.5,(X),(X),10.1,5.8,(X),(X),33.1,(X),(X),(X),32.5,(X),(X),(X),27.8,(X),(X),(X)
1400000US39173022200,39173022200,"Census Tract 222, Wood County, Ohio",1186,85,41912,13399,95.2,3.0,45469,14840,4.8,3.0,26776,25187,0.0,2.3,-,**,0.0,2.3,-,**,0.0,2.3,-,**,0.0,2.3,-,**,0.0,2.3,-,**,3.3,3.3,10927,949,91.9,4.4,48516,13633,4.9,4.0,(X),(X),26.6,5.5,(X),(X),43.0,6.1,(X),(X),25.5,5.1,(X),(X),680,89,66250,20242,36.5,7.8,(X),(X),63.5,7.8,(X),(X),78.5,9.5,(X),(X),20.1,9.6,(X),(X),1.3,2.0,(X),(X),506,90,25000,9624,50.4,10.4,19635,9104,43.5,12.0,17813,3933,6.9,5.6,67083,37750,49.6,10.4,26708,13484,32.2,11.5,18911,12223,17.4,11.1,47826,40801,33.9,(X),(X),(X),27.6,(X),(X),(X),42.3,(X),(X),(X)
1400000US39173022300,39173022300,"Census Tract 223, Wood County, Ohio",1487,96,52610,6398,96.8,2.4,54267,5857,0.2,0.3,-,**,0.4,0.7,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.4,0.5,-,**,2.2,2.3,36488,890,4.0,3.1,42857,27555,93.5,3.6,55568,4201,6.7,4.3,35565,11869,24.5,5.1,59741,7278,41.2,5.7,65486,4735,27.6,5.3,37115,6627,1169,97,57477,3466,41.8,6.5,57793,5148,58.2,6.5,57095,10698,78.9,5.4,66307,4180,15.8,5.5,29464,11887,5.3,2.6,37083,25363,318,68,31111,3769,46.5,11.6,23500,4273,39.0,10.5,20313,6381,7.5,5.4,55625,26178,53.5,11.6,35000,3546,42.1,11.7,32212,2730,11.3,13.7,36290,377,31.9,(X),(X),(X),31.8,(X),(X),(X),30.5,(X),(X),(X)
1400000US39173022400,39173022400,"Census Tract 224, Wood County, Ohio",1376,114,43947,8023,98.5,1.6,43651,7599,0.0,2.0,-,**,0.4,0.7,-,**,0.7,1.1,-,**,0.0,2.0,-,**,0.4,0.8,-,**,0.0,2.0,-,**,3.6,4.3,36250,8867,95.3,4.4,45250,8784,9.1,5.3,26989,6315,29.9,4.9,61250,6855,41.1,5.4,49375,13558,19.9,3.4,29265,2948,846,80,60044,9310,48.6,6.9,56767,12077,51.4,6.9,60540,10026,67.3,8.0,(X),(X),23.3,7.4,(X),(X),9.5,5.0,(X),(X),530,120,28125,7340,51.9,13.3,22028,7230,47.5,12.2,21389,4607,4.3,5.2,-,**,48.1,13.3,36480,4831,33.8,10.1,33315,12711,14.3,11.5,40000,12282,26.9,(X),(X),(X),30.6,(X),(X),(X),20.9,(X),(X),(X)
1400000US39173022500,39173022500,"Census Tract 225, Wood County, Ohio",1562,107,56875,10231,93.5,3.8,57743,13464,2.4,1.9,(X),(X),0.0,1.7,-,**,0.0,1.7,-,**,0.3,0.6,-,**,2.6,3.5,-,**,1.1,1.2,(X),(X),6.1,3.9,56571,10760,90.7,4.3,54444,13660,21.9,5.2,(X),(X),21.3,5.1,(X),(X),36.7,5.0,(X),(X),20.0,3.3,(X),(X),914,102,75650,4498,41.0,7.5,76726,21335,59.0,7.5,73125,10524,91.6,4.1,76575,6521,4.8,2.9,68750,31940,3.6,2.5,62841,6610,648,112,21818,19453,58.8,11.4,(X),(X),29.0,9.8,(X),(X),29.8,11.1,(X),(X),41.2,11.4,(X),(X),23.1,9.7,(X),(X),18.1,10.6,(X),(X),25.0,(X),(X),(X),19.6,(X),(X),(X),32.7,(X),(X),(X)
1400000US39175938000,39175938000,"Census Tract 9380, Wyandot County, Ohio",1664,92,61992,4559,100.0,1.6,61992,4559,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,100.0,1.6,61992,4559,1.7,1.4,51250,23277,25.2,3.4,73438,8076,45.4,3.9,66083,4795,27.6,2.5,33462,6563,1078,123,70385,5061,35.3,4.4,76979,10426,64.7,4.4,66434,6325,86.5,5.1,(X),(X),8.3,3.9,(X),(X),5.3,3.3,(X),(X),586,101,46667,13428,36.0,9.2,(X),(X),26.3,7.8,(X),(X),9.7,6.0,(X),(X),64.0,9.2,(X),(X),39.2,10.3,(X),(X),24.7,11.6,(X),(X),31.4,(X),(X),(X),24.5,(X),(X),(X),43.5,(X),(X),(X)
1400000US39175938100,39175938100,"Census Tract 9381, Wyandot County, Ohio",1826,99,45088,3589,98.4,1.6,45000,3669,0.7,1.1,-,**,0.0,1.5,-,**,0.3,0.6,-,**,0.0,1.5,-,**,0.0,1.5,-,**,0.7,1.0,-,**,0.8,0.9,-,**,97.6,1.9,45206,3497,3.8,2.8,36029,29426,39.4,4.4,45865,12243,34.1,4.0,61071,7804,22.7,3.5,24583,5700,1218,93,57439,4517,40.7,4.8,46214,10706,59.3,4.8,60857,4435,74.8,6.7,(X),(X),16.9,5.6,(X),(X),8.3,4.4,(X),(X),608,110,21042,3119,54.4,10.2,20745,2709,40.8,9.5,19423,2923,13.7,8.4,29420,5685,45.6,10.2,22679,8383,40.1,10.4,19079,8316,5.4,5.1,61375,19809,29.5,(X),(X),(X),28.1,(X),(X),(X),32.2,(X),(X),(X)
1400000US39175938200,39175938200,"Census Tract 9382, Wyandot County, Ohio",1437,92,56890,8197,99.7,0.7,56744,8056,0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,0.3,0.7,-,**,0.0,1.9,-,**,0.3,0.7,-,**,99.7,0.7,56744,8056,6.0,4.7,(X),(X),32.9,4.5,(X),(X),41.3,4.2,(X),(X),19.8,3.0,(X),(X),1106,89,69524,5007,40.1,5.5,75094,8371,59.9,5.5,65938,8559,80.5,6.8,(X),(X),6.7,3.1,(X),(X),12.8,6.2,(X),(X),331,88,23125,11952,34.7,15.9,(X),(X),33.2,16.0,(X),(X),1.5,2.1,(X),(X),65.3,15.9,(X),(X),59.2,16.1,(X),(X),6.0,4.8,(X),(X),34.3,(X),(X),(X),37.5,(X),(X),(X),14.8,(X),(X),(X)
1400000US39175938300,39175938300,"Census Tract 9383, Wyandot County, Ohio",1712,108,37586,5575,100.0,1.6,37586,5575,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.4,0.7,-,**,99.6,0.7,37888,5565,8.0,4.6,(X),(X),32.1,5.0,(X),(X),26.6,3.8,(X),(X),33.3,3.3,(X),(X),1102,107,51419,7251,39.1,7.0,38875,20808,60.9,7.0,52835,5103,75.5,7.7,(X),(X),22.3,7.7,(X),(X),2.2,2.0,(X),(X),610,126,19000,2668,75.6,9.7,(X),(X),57.9,12.6,(X),(X),17.7,13.0,(X),(X),24.4,9.7,(X),(X),17.0,8.6,(X),(X),7.4,5.8,(X),(X),28.4,(X),(X),(X),28.8,(X),(X),(X),27.7,(X),(X),(X)
1400000US39175938400,39175938400,"Census Tract 9384, Wyandot County, Ohio",1411,80,34752,5051,96.5,3.1,34163,3600,0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,3.5,3.1,-,**,0.0,1.9,-,**,5.9,2.3,50966,26220,94.1,2.3,34387,4196,7.3,3.6,(X),(X),31.3,4.5,(X),(X),38.9,4.6,(X),(X),22.5,3.3,(X),(X),850,96,50145,9680,37.1,6.1,33504,2550,62.9,6.1,55234,10509,69.4,8.7,55648,9776,20.9,7.0,31301,1598,9.6,5.8,50714,14756,561,108,21743,7122,39.0,11.1,16767,5820,38.1,11.2,16552,4733,0.9,1.7,-,**,61.0,11.1,27727,8297,42.6,12.0,20764,9292,18.4,11.2,33047,21851,24.7,(X),(X),(X),24.0,(X),(X),(X),25.7,(X),(X),(X)
1400000US39175938500,39175938500,"Census Tract 9385, Wyandot County, Ohio",1277,97,51007,5544,99.2,0.9,51215,5380,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.6,0.9,-,**,0.2,0.4,-,**,2.0,1.8,(X),(X),97.2,2.0,51493,4833,2.7,2.8,-,**,28.3,4.8,65000,11824,39.1,4.6,57768,10375,29.8,4.4,31442,13766,882,94,64792,7822,40.2,6.5,69191,8323,59.8,6.5,61513,8964,81.6,6.9,69194,2696,13.8,6.3,40714,30046,4.5,3.0,26000,6018,395,81,31250,10101,57.5,11.8,25625,16454,43.0,12.2,22188,6592,14.4,7.4,54792,23269,42.5,11.8,35300,8005,34.9,10.2,31111,11674,7.6,5.5,43750,10123,34.1,(X),(X),(X),24.8,(X),(X),(X),54.9,(X),(X),(X)
1400000US47001020100,47001020100,"Census Tract 201, Anderson County, Tennessee",1396,124,23068,7621,68.7,6.3,23906,13369,22.9,5.5,16080,4960,1.4,2.1,-,**,4.8,2.5,52396,4707,0.0,2.3,-,**,0.0,2.3,-,**,2.2,2.1,(X),(X),0.0,2.3,-,**,68.7,6.3,23906,13369,11.0,5.2,35189,25036,33.3,7.6,20519,4397,35.3,6.2,34028,14764,20.4,4.3,24926,19665,650,95,39826,12246,51.7,9.2,21926,18275,48.3,9.2,52578,9527,51.7,10.2,53672,18507,37.2,11.1,20515,7037,11.1,8.2,21667,11817,746,120,15093,4237,60.3,9.5,(X),(X),56.7,9.7,(X),(X),3.6,2.9,(X),(X),39.7,9.5,(X),(X),34.5,9.7,(X),(X),5.2,5.2,(X),(X),20.9,(X),(X),(X),20.3,(X),(X),(X),20.4,(X),(X),(X)
1400000US47001020201,47001020201,"Census Tract 202.01, Anderson County, Tennessee",1841,116,78580,13127,80.8,7.4,86429,18825,10.9,7.3,52849,47287,0.7,1.1,-,**,6.2,2.5,89167,9196,0.0,1.7,-,**,0.0,1.7,-,**,1.4,1.6,-,**,2.2,2.6,-,**,78.6,7.6,83750,16611,7.3,4.6,19306,17228,23.4,6.4,55938,22840,46.2,5.0,127639,37367,23.1,3.5,76875,23748,1040,109,131667,27427,35.2,7.4,109792,21399,64.8,7.4,143065,14225,87.6,5.5,(X),(X),10.6,5.2,(X),(X),1.8,2.1,(X),(X),801,137,36625,19301,69.5,11.1,(X),(X),61.4,10.7,(X),(X),8.1,7.1,(X),(X),30.5,11.1,(X),(X),21.6,9.9,(X),(X),8.9,7.6,(X),(X),15.5,(X),(X),(X),17.4,(X),(X),(X),13.1,(X),(X),(X)
1400000US47001020202,47001020202,"Census Tract 202.02, Anderson County, Tennessee",1903,185,48975,11157,91.5,4.5,49143,12967,1.7,1.9,107083,102212,0.8,1.3,-,**,4.3,3.1,(X),(X),0.0,1.7,-,**,0.0,1.7,-,**,1.7,1.9,-,**,4.5,5.1,-,**,87.0,6.4,48750,18502,2.3,3.5,-,**,24.2,5.2,49880,40781,26.8,5.6,88125,30469,46.7,5.6,37922,5105,1037,143,85446,12151,42.0,8.2,(X),(X),58.0,8.2,(X),(X),87.4,6.9,(X),(X),6.8,4.8,(X),(X),5.9,5.3,(X),(X),866,190,32443,7831,56.2,13.7,(X),(X),54.8,13.9,(X),(X),1.4,2.2,(X),(X),43.8,13.7,(X),(X),38.6,12.0,(X),(X),5.2,5.0,(X),(X),22.1,(X),(X),(X),20.8,(X),(X),(X),23.7,(X),(X),(X)
1400000US47001020300,47001020300,"Census Tract 203, Anderson County, Tennessee",1628,107,48344,4569,88.1,6.1,48989,5346,7.4,4.7,52872,20056,0.0,2.0,-,**,0.9,1.0,-,**,0.0,2.0,-,**,2.9,3.4,-,**,0.7,1.1,-,**,11.1,5.2,25417,11395,80.7,6.5,50197,8192,5.0,3.4,25750,2146,32.7,6.4,49760,10958,37.2,4.8,60897,12154,25.0,3.5,42083,9632,949,119,65930,6513,42.4,6.7,54045,11575,57.6,6.7,68672,9109,70.3,9.3,(X),(X),24.2,8.7,(X),(X),5.5,5.3,(X),(X),679,107,31008,6860,48.9,10.3,(X),(X),46.1,10.2,(X),(X),2.8,3.1,(X),(X),51.1,10.3,(X),(X),47.4,10.7,(X),(X),3.7,3.8,(X),(X),27.0,(X),(X),(X),24.6,(X),(X),(X),30.5,(X),(X),(X)
1400000US47001020400,47001020400,"Census Tract 204, Anderson County, Tennessee",1862,208,29758,8927,96.2,3.6,30625,8739,2.1,3.1,-,**,0.8,1.0,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.9,1.4,-,**,9.7,5.6,35675,31830,86.5,6.2,29798,7327,4.8,4.6,35250,21510,35.6,7.3,19816,6255,36.4,7.3,36500,23546,23.1,5.0,55625,7995,1054,151,48654,13779,41.7,8.8,21343,14376,58.3,8.8,63750,14428,61.7,11.2,(X),(X),29.0,9.7,(X),(X),9.3,7.3,(X),(X),808,207,20855,5013,48.0,13.5,(X),(X),37.4,14.0,(X),(X),10.6,10.5,(X),(X),52.0,13.5,(X),(X),43.7,14.5,(X),(X),8.3,9.3,(X),(X),25.3,(X),(X),(X),24.2,(X),(X),(X),26.7,(X),(X),(X)
1400000US47001020500,47001020500,"Census Tract 205, Anderson County, Tennessee",1555,98,36010,5857,84.8,4.6,36188,9250,10.5,3.7,41133,21058,0.4,0.7,-,**,0.0,2.1,-,**,0.0,2.1,-,**,2.8,3.3,-,**,1.6,1.9,-,**,5.7,4.7,(X),(X),82.8,5.2,37125,8094,4.1,3.2,41875,30752,40.7,5.7,35805,6940,34.3,6.0,41250,25431,20.9,3.8,31354,9419,931,111,39083,7137,49.4,6.5,26429,11560,50.6,6.5,59528,6506,51.3,9.8,(X),(X),40.0,9.6,(X),(X),8.7,5.0,(X),(X),624,96,26279,5905,49.7,10.8,(X),(X),42.1,8.9,(X),(X),7.5,7.4,(X),(X),50.3,10.8,(X),(X),45.8,10.2,(X),(X),4.5,3.9,(X),(X),28.7,(X),(X),(X),34.0,(X),(X),(X),20.7,(X),(X),(X)
1400000US47001020600,47001020600,"Census Tract 206, Anderson County, Tennessee",982,56,70278,14219,92.5,4.0,74091,11923,4.1,3.3,53750,7466,0.0,3.3,-,**,1.3,1.6,-,**,0.0,3.3,-,**,0.0,3.3,-,**,2.1,2.0,(X),(X),0.9,1.2,-,**,91.5,4.2,74432,11782,3.5,3.1,39643,8686,20.0,4.5,60357,18690,43.3,5.0,93750,21752,33.3,3.8,51827,7751,710,58,88000,10395,33.7,7.2,63958,23122,66.3,7.2,98688,10562,80.7,6.8,(X),(X),8.7,4.8,(X),(X),10.6,5.4,(X),(X),272,63,37417,6721,57.4,13.0,(X),(X),53.3,12.1,(X),(X),4.0,4.3,(X),(X),42.6,13.0,(X),(X),33.8,12.9,(X),(X),8.8,10.4,(X),(X),27.2,(X),(X),(X),19.6,(X),(X),(X),41.5,(X),(X),(X)
1400000US47001020700,47001020700,"Census Tract 207, Anderson County, Tennessee",608,57,27778,9474,99.3,1.0,27333,9513,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.7,1.0,-,**,0.0,5.2,-,**,99.3,1.0,27333,9513,0.0,5.2,-,**,24.7,7.3,37155,3118,43.1,8.0,19750,11932,32.2,6.5,19500,13516,447,61,35742,3845,34.0,9.0,37321,4501,66.0,9.0,34485,5631,68.2,8.5,37009,5947,18.8,7.0,22222,18337,13.0,7.8,37632,23694,161,61,11205,2676,44.7,16.3,11429,1112,44.7,16.3,11429,1112,0.0,18.2,-,**,55.3,16.3,9831,7944,55.3,16.3,9831,7944,0.0,18.2,-,**,28.6,(X),(X),(X),34.2,(X),(X),(X),13.0,(X),(X),(X)
1400000US47001020800,47001020800,"Census Tract 208, Anderson County, Tennessee",1816,119,27146,3366,98.2,1.7,27040,3300,0.3,0.5,-,**,1.3,1.6,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.2,0.3,-,**,0.2,0.3,-,**,98.0,1.8,27005,3334,4.4,2.7,(X),(X),22.0,4.6,(X),(X),44.9,4.9,(X),(X),28.7,4.6,(X),(X),1256,102,35865,4759,33.2,4.9,36827,15109,66.8,4.9,35545,5963,64.4,7.4,(X),(X),24.7,5.9,(X),(X),10.9,5.8,(X),(X),560,114,17692,4314,62.3,12.2,(X),(X),59.6,13.0,(X),(X),2.7,3.6,(X),(X),37.7,12.2,(X),(X),33.4,11.1,(X),(X),4.3,3.8,(X),(X),23.9,(X),(X),(X),21.7,(X),(X),(X),27.9,(X),(X),(X)
1400000US47001020901,47001020901,"Census Tract 209.01, Anderson County, Tennessee",2501,142,44597,4552,98.8,1.2,44618,4606,0.0,1.3,-,**,0.0,1.3,-,**,0.0,1.3,-,**,0.0,1.3,-,**,0.0,1.3,-,**,1.2,1.2,(X),(X),0.0,1.3,-,**,98.8,1.2,44618,4606,2.2,1.6,31818,14772,25.9,3.5,62042,25034,40.6,5.3,52656,14095,31.2,4.6,29472,10215,1704,165,60779,6280,36.6,5.2,61277,7258,63.4,5.2,59125,14639,83.4,6.1,(X),(X),9.3,4.8,(X),(X),7.3,4.5,(X),(X),797,149,28813,3114,54.3,14.0,(X),(X),46.3,13.5,(X),(X),8.0,9.9,(X),(X),45.7,14.0,(X),(X),30.0,11.2,(X),(X),15.7,10.7,(X),(X),25.7,(X),(X),(X),22.8,(X),(X),(X),30.4,(X),(X),(X)
1400000US47001020902,47001020902,"Census Tract 209.02, Anderson County, Tennessee",2247,156,43150,3979,97.6,2.2,43811,4597,0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,2.4,2.2,11375,2801,0.0,1.4,-,**,97.6,2.2,43811,4597,2.9,3.8,-,**,22.8,5.1,55168,11904,42.7,5.6,48293,10005,31.5,5.6,33621,12397,1641,174,53508,8110,28.5,4.9,44436,20196,71.5,4.9,55265,8513,76.3,9.1,56772,12287,17.0,7.4,36969,11614,6.7,5.2,97750,59050,606,163,23796,5258,61.7,13.1,(X),(X),57.8,13.5,(X),(X),4.0,5.7,(X),(X),38.3,13.1,(X),(X),32.0,12.3,(X),(X),6.3,7.0,(X),(X),24.7,(X),(X),(X),22.9,(X),(X),(X),29.7,(X),(X),(X)
